node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
iran_hormuz_flashpoint::blockade_pressure_level,iran_hormuz_flashpoint,Blockade pressure level,32.0,13.0,active (lever),11.35,3.5999999999999996,23.74,9.24,24.0610967908898,4,active (lever)
ai_bio_cyber_disruption::compute_capacity_alloc,ai_bio_cyber_disruption,Compute capacity allocated for model training,25.0,32.0,reactive (sensor),4.9,8.65,16.96,22.66,21.80788371348206,4,critical (risk)
russia_ukraine_war::drone_strike_rate,russia_ukraine_war,Drone strike rate,28.0,12.0,active (lever),5.750000000000001,7.2,19.1,10.08,20.8422209660216,4,active (lever)
russia_ukraine_war::escalation_risk_percep,russia_ukraine_war,Perceived escalation risk,19.0,26.0,critical (risk),9.75,2.25,15.3,16.5,19.313254949209202,4,critical (risk)
global_currency_market_s::fx_exchange_rate_level,global_currency_market_s,Key currency exchange rate level,20.0,27.0,reactive (sensor),3.9,7.8,13.56,19.32,18.83042357547897,4,critical (risk)
ai_bio_cyber_disruption::geo_alignment_pressure,ai_bio_cyber_disruption,Geopolitical alignment pressure,34.0,21.0,active (lever),6.25,5.300000000000001,22.9,14.72,18.58900788861386,4,critical (risk)
ai_bio_cyber_disruption::regulatory_intervention,ai_bio_cyber_disruption,Regulatory intervention intensity,38.0,31.0,critical (risk),6.4,4.85,25.36,20.54,18.10617651488363,4,critical (risk)
russia_ukraine_war::maritime_cargo_flow,russia_ukraine_war,Maritime cargo flow,13.0,23.0,critical (risk),5.0,5.85,9.8,16.14,17.46240134990999,4,reactive (sensor)
us_china_tech_trade_riva::ai_infra_financing_vol,us_china_tech_trade_riva,AI infrastructure financing volume,24.0,32.0,critical (risk),5.3,6.800000000000001,16.52,21.92,16.774161769550677,3,critical (risk)
us_china_tech_trade_riva::industrial_policy_level,us_china_tech_trade_riva,Industrial policy activation,28.0,21.0,active (lever),5.75,5.949999999999999,19.1,14.98,16.219644025102717,3,critical (risk)
iran_hormuz_flashpoint::maritime_incident_rate,iran_hormuz_flashpoint,Maritime incident rate,24.0,17.0,critical (risk),5.0,4.25,16.4,11.899999999999999,14.887300690015428,4,active (lever)
global_currency_market_s::short_rate_expectation,global_currency_market_s,Short-term rate expectations,22.0,28.0,critical (risk),5.3,3.5999999999999996,15.32,18.240000000000002,14.32399742066349,4,critical (risk)
global_currency_market_s::fx_intervention_intensit,global_currency_market_s,FX intervention intensity,19.0,17.0,buffering (inert),1.4,6.75,11.96,12.899999999999999,13.116918986337918,4,buffering (inert)
ai_bio_cyber_disruption::systemic_financial_risk,ai_bio_cyber_disruption,Systemic financial risk from AI interconnections,30.0,33.0,critical (risk),3.4999999999999996,5.75,19.4,22.1,12.823222840358987,3,critical (risk)
iran_hormuz_flashpoint::shipping_throughput,iran_hormuz_flashpoint,Commercial shipping throughput,14.0,25.0,critical (risk),0.0,7.300000000000001,8.4,17.92,11.748896760768933,4,reactive (sensor)
us_china_tech_trade_riva::regulatory_stringency,us_china_tech_trade_riva,Regulatory stringency,28.0,20.0,active (lever),2.0999999999999996,6.000000000000001,17.64,14.4,11.228984325071115,3,critical (risk)
iran_hormuz_flashpoint::oil_price_volatility,iran_hormuz_flashpoint,Oil price volatility,11.0,27.0,reactive (sensor),3.5,3.75,8.0,17.7,10.050634118119207,3,reactive (sensor)
us_china_tech_trade_riva::market_concentration,us_china_tech_trade_riva,Market concentration of capital,27.0,25.0,critical (risk),5.8500000000000005,1.4,18.54,15.56,10.050634118119207,3,critical (risk)
global_currency_market_s::long_term_yield_level,global_currency_market_s,Long-term sovereign yield level,22.0,35.0,critical (risk),5.0,1.2,15.2,21.48,8.595025038943321,3,critical (risk)
us_china_tech_trade_riva::compute_supply_conc,us_china_tech_trade_riva,Concentration of compute supply,26.0,25.0,critical (risk),2.7,2.5,16.68,16.0,5.712783901074171,2,critical (risk)
ai_bio_cyber_disruption::industrial_consolidation,ai_bio_cyber_disruption,Industrial consolidation intensity,36.0,31.0,critical (risk),0.0,3.8,21.599999999999998,20.119999999999997,5.267918572255584,3,critical (risk)
