node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_rivalry::trade_control_level,us_china_tech_rivalry,Trade control and export restriction level,31.0,15.0,active (lever),14.0,7.250000000000001,24.2,11.9,34.20055563922463,4,active (lever)
russia_ukraine_war::component_availability,russia_ukraine_war,Drone component availability,29.0,21.0,active (lever),2.8,15.950000000000001,18.52,18.98,30.17696085813938,4,critical (risk)
global_currency_friction::fx_funding_stress,global_currency_friction,Cross-currency funding stress,33.0,28.0,critical (risk),9.15,8.149999999999999,23.46,20.060000000000002,27.84327588510993,4,critical (risk)
hormuz_standoff::maritime_incident_rate,hormuz_standoff,Maritime security incident rate,28.0,20.0,critical (risk),8.75,4.8,20.3,13.92,21.80788371348206,4,critical (risk)
taiwan_cross_strait::manufacturing_export_flo,taiwan_cross_strait,Manufacturing export flow,17.0,25.0,critical (risk),4.800000000000001,7.4,12.12,17.96,19.635142531696026,4,reactive (sensor)
taiwan_cross_strait::investment_capital_flow,taiwan_cross_strait,Investment capital flow,18.0,22.0,critical (risk),3.8,8.3,12.319999999999999,16.52,19.474198740452614,4,reactive (sensor)
us_china_tech_rivalry::cross_border_capital,us_china_tech_rivalry,Cross‑border capital flows,24.0,25.0,critical (risk),4.65,7.4,16.259999999999998,17.96,19.39372684483091,4,critical (risk)
russia_ukraine_war::trade_flow_disruption,russia_ukraine_war,Trade flow disruption,20.0,29.0,reactive (sensor),11.599999999999998,0.0,16.64,17.4,18.66947978423556,4,critical (risk)
us_china_tech_rivalry::supply_chain_resilience,us_china_tech_rivalry,Supply‑chain resilience,19.0,29.0,reactive (sensor),4.0,7.65,13.0,20.46,16.150329307046725,3,critical (risk)
hormuz_standoff::choke_point_transit_volu,hormuz_standoff,Chokepoint transit volume,17.0,12.0,active (lever),2.7,7.2,11.28,10.08,15.933435333097593,4,buffering (inert)
hormuz_standoff::oil_price_level,hormuz_standoff,Global crude oil price,15.0,33.0,critical (risk),7.2,2.4000000000000004,11.88,20.76,15.450603959367365,4,reactive (sensor)
taiwan_cross_strait::technology_transfer_flow,taiwan_cross_strait,Technology transfer flow,19.0,18.0,critical (risk),4.65,4.95,13.260000000000002,12.78,15.450603959367365,4,active (lever)
global_currency_friction::exchange_rate_level,global_currency_friction,Exchange rate levels,28.0,32.0,critical (risk),6.3,2.7,19.32,20.28,14.484941211906902,4,critical (risk)
global_currency_friction::fx_intervention_level,global_currency_friction,Official FX intervention level,21.0,22.0,buffering (inert),2.4,5.1,13.559999999999999,15.239999999999998,12.070784343255752,4,critical (risk)
global_currency_friction::inflation_expectations,global_currency_friction,Inflation expectations,26.0,27.0,active (lever),1.2,7.3500000000000005,16.08,19.14,11.852816787575065,3,critical (risk)
taiwan_cross_strait::trade_restriction_level,taiwan_cross_strait,Trade restriction level,27.0,15.0,critical (risk),5.7,2.0999999999999996,18.48,9.84,10.813096016735146,3,active (lever)
russia_ukraine_war::cross_border_incidents,russia_ukraine_war,Cross‑border incident rate,24.0,24.0,buffering (inert),4.9,1.1,16.36,14.839999999999998,9.656627474604601,4,critical (risk)
global_currency_friction::policy_rate_level,global_currency_friction,Policy interest rate level,33.0,28.0,critical (risk),5.2,1.2,21.880000000000003,17.28,8.8722839111673,3,critical (risk)
taiwan_cross_strait::advanced_tech_capability,taiwan_cross_strait,Advanced technology capability,19.0,19.0,critical (risk),4.800000000000001,2.8,13.32,12.52,8.349453393877635,2,active (lever)
hormuz_standoff::oil_risk_premium,hormuz_standoff,Oil market risk premium,11.0,22.0,reactive (sensor),1.3,4.6,7.119999999999999,15.04,8.179136730607354,3,reactive (sensor)
russia_ukraine_war::drone_attack_rate,russia_ukraine_war,Drone attack rate,30.0,29.0,critical (risk),1.2,4.4,18.48,19.16,7.763248422271388,3,critical (risk)
us_china_tech_rivalry::critical_materials_avail,us_china_tech_rivalry,Critical materials availability,28.0,24.0,critical (risk),2.25,3.8499999999999996,17.7,15.939999999999998,6.7015349608754695,2,critical (risk)
us_china_tech_rivalry::adv_manuf_capacity,us_china_tech_rivalry,Advanced manufacturing capacity,17.0,38.0,reactive (sensor),1.2,3.6000000000000005,10.68,24.240000000000002,5.2733389856069275,2,reactive (sensor)
