node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_treasury_market_stres::short_term_funding_liqui,us_treasury_market_stres,Short-term funding liquidity,21.0,21.0,critical (risk),10.450000000000001,6.6,16.78,15.24,27.44091640700141,4,critical (risk)
tech_semiconductor_rival::trade_controls_ai,tech_semiconductor_rival,Regulatory trade controls on AI tech,24.0,2.0,active (lever),8.850000000000001,7.65,17.939999999999998,4.260000000000001,26.555725555162656,4,active (lever)
tech_semiconductor_rival::supply_chain_lead_times,tech_semiconductor_rival,Supply‑chain lead times,23.0,14.0,active (lever),4.800000000000001,11.15,15.719999999999999,12.86,25.670534703323902,4,critical (risk)
north_korea_standoff::deterrence_credibility,north_korea_standoff,Deterrence credibility,20.0,30.0,critical (risk),2.4,10.1,12.96,22.04,20.117973905426254,4,critical (risk)
us_iran_confrontation::sanctions_enforcement,us_iran_confrontation,Sanctions enforcement stringency,33.0,27.0,critical (risk),5.7,6.6,22.080000000000002,18.84,19.796086322939434,4,critical (risk)
north_korea_standoff::escalation_risk,north_korea_standoff,Escalation risk,31.0,30.0,critical (risk),11.649999999999999,1.2,23.259999999999998,18.48,17.81388254039059,3,critical (risk)
us_treasury_market_stres::central_bank_ops,us_treasury_market_stres,Central bank balance-sheet operations,23.0,21.0,critical (risk),5.8999999999999995,5.1,16.16,14.64,17.703817036775103,4,critical (risk)
russia_ukraine_war::external_aid_flow,russia_ukraine_war,External defense aid flow,15.0,8.0,active (lever),3.8,7.300000000000001,10.52,7.720000000000001,15.387867408430788,3,buffering (inert)
tech_semiconductor_rival::ai_hardware_capital_flow,tech_semiconductor_rival,Capital allocation to AI hardware,29.0,27.0,critical (risk),3.3,5.95,18.72,18.58,12.823222840358987,3,critical (risk)
us_iran_confrontation::trade_rerouting_rate,us_iran_confrontation,Rate of trade rerouting and transshipment,34.0,35.0,critical (risk),3.75,5.35,21.9,23.14,12.615278686191004,3,critical (risk)
