node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
bond_inflation_shock::crossborder_capital_flow,bond_inflation_shock,Cross-border capital flow volumes,15.0,21.0,critical (risk),6.25,6.9,11.5,15.36,21.16410854850842,4,reactive (sensor)
us_china_tech_rivalry::infra_invest_flow,us_china_tech_rivalry,Infrastructure investment flow,32.0,32.0,critical (risk),7.8999999999999995,5.0,22.36,21.2,20.76174907039989,4,critical (risk)
bond_inflation_shock::inflation_surprise_rate,bond_inflation_shock,Inflation surprise rate,19.0,7.0,active (lever),3.65,9.1,12.86,7.84,20.52033338353478,4,active (lever)
russia_ukraine_war::fuel_supply_flow,russia_ukraine_war,Fuel supply flow,18.0,31.0,reactive (sensor),8.3,3.45,14.12,19.979999999999997,18.910895471100677,4,critical (risk)
us_iran_maritime_standof::chokepoint_throughput,us_iran_maritime_standof,Chokepoint throughput,24.0,23.0,active (lever),5.7,5.699999999999999,16.68,16.08,18.34759220174874,4,critical (risk)
us_iran_maritime_standof::hostile_incident_rate,us_iran_maritime_standof,Hostile incident rate,37.0,6.0,active (lever),8.7,2.4,25.68,4.56,17.86476082801851,4,active (lever)
us_iran_maritime_standof::maritime_interdiction,us_iran_maritime_standof,Maritime interdiction intensity,37.0,2.0,active (lever),5.55,4.5,24.419999999999998,3.0,16.17485101996271,4,active (lever)
brics_global_realignment::sanctions_evasion_capaci,brics_global_realignment,Sanctions evasion capacity,10.0,15.0,critical (risk),6.75,4.35,8.7,10.74,15.387867408430784,3,buffering (inert)
us_china_tech_rivalry::regulatory_stringency,us_china_tech_rivalry,Regulatory policy stringency,31.0,20.0,active (lever),3.5,5.9,19.999999999999996,14.36,15.128716376880543,4,critical (risk)
brics_global_realignment::alternative_payment_link,brics_global_realignment,Alternative payment system integration,16.0,15.0,critical (risk),3.5999999999999996,5.7,11.04,11.280000000000001,14.967772585637134,4,buffering (inert)
bond_inflation_shock::monetary_policy_risk,bond_inflation_shock,Monetary policy uncertainty/risk,18.0,16.0,critical (risk),3.35,4.8,12.139999999999999,11.52,13.116918986337918,4,active (lever)
us_china_tech_rivalry::semiconductor_capacity,us_china_tech_rivalry,Semiconductor production capacity,24.0,22.0,active (lever),4.4,4.5,16.16,15.0,12.338019813967026,3,critical (risk)
bond_inflation_shock::sovereign_yield_curve,bond_inflation_shock,Sovereign yield term structure,13.0,28.0,critical (risk),4.5,4.3500000000000005,9.6,18.54,12.268705095911034,3,reactive (sensor)
russia_ukraine_war::maritime_attack_intensit,russia_ukraine_war,Maritime attack intensity,39.0,19.0,active (lever),6.1000000000000005,2.4,25.84,12.36,11.78350206951907,3,critical (risk)
brics_global_realignment::alignment_with_alternati,brics_global_realignment,Shift toward alternative geopolitical alignments,17.0,16.0,critical (risk),3.8,4.550000000000001,11.719999999999999,11.42,11.575557915351089,3,buffering (inert)
brics_global_realignment::currency_and_capital_sta,brics_global_realignment,Currency and capital stability,17.0,21.0,critical (risk),2.4000000000000004,5.1499999999999995,11.16,14.66,10.466522426455173,3,reactive (sensor)
russia_ukraine_war::shipping_transit_volume,russia_ukraine_war,Shipping transit volume,21.0,32.0,reactive (sensor),3.5999999999999996,3.3,14.04,20.52,9.565431091727245,3,critical (risk)
us_china_tech_rivalry::model_dev_rate,us_china_tech_rivalry,AI model development rate,33.0,29.0,critical (risk),1.2,4.65,20.28,19.259999999999998,8.10982201255136,3,critical (risk)
