node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_rivalry::national_security_pressu,us_china_tech_rivalry,National-security pressure,26.0,21.0,active (lever),10.899999999999999,8.55,19.96,16.02,31.30356739684325,4,critical (risk)
energy_chokepoints::chokepoint_security,energy_chokepoints,Chokepoint security level,19.0,3.0,active (lever),9.0,9.95,15.0,5.779999999999999,30.498848440626197,4,active (lever)
global_bond_rate_shock::market_liquidity,global_bond_rate_shock,Short-term market liquidity,24.0,23.0,active (lever),8.149999999999999,8.0,17.659999999999997,17.0,25.99242228581072,4,critical (risk)
global_bond_rate_shock::long_term_yield,global_bond_rate_shock,Long-term government bond yield,23.0,35.0,critical (risk),7.15,7.050000000000001,16.66,23.82,22.854018356564225,4,critical (risk)
iran_regional_escalation::maritime_incident_rate,iran_regional_escalation,Maritime incident rate,29.0,22.0,critical (risk),7.000000000000001,5.9,20.2,15.559999999999999,20.761749070399897,4,critical (risk)
russia_ukraine_war::defense_funding_flow_rat,russia_ukraine_war,Defense funding flow rate,24.0,17.0,critical (risk),4.65,7.8999999999999995,16.259999999999998,13.36,20.19844580104796,4,critical (risk)
us_china_tech_rivalry::model_deployment_rate,us_china_tech_rivalry,Model deployment rate,25.0,30.0,critical (risk),1.1,10.299999999999999,15.44,22.12,18.34759220174874,4,critical (risk)
iran_regional_escalation::sanctions_enforcement,iran_regional_escalation,Sanctions enforcement intensity,23.0,19.0,critical (risk),5.1499999999999995,5.75,15.86,13.700000000000001,17.54287324553169,4,critical (risk)
energy_chokepoints::tanker_freight_rate,energy_chokepoints,Tanker freight rates,5.0,17.0,reactive (sensor),2.5,8.0,4.0,13.399999999999999,16.89909808055805,4,reactive (sensor)
russia_ukraine_war::drone_warfare_intensity,russia_ukraine_war,Drone warfare intensity,24.0,23.0,critical (risk),7.199999999999999,2.3,17.279999999999998,14.719999999999999,15.289660168123953,4,critical (risk)
russia_ukraine_war::escalation_pressure_inde,russia_ukraine_war,Escalation pressure,23.0,19.0,critical (risk),8.25,1.2,17.099999999999998,11.88,15.209188272502246,4,critical (risk)
energy_chokepoints::oil_spot_price,energy_chokepoints,Oil spot price level,12.0,25.0,critical (risk),4.35,4.45,8.94,16.78,14.163053629420084,4,reactive (sensor)
iran_regional_escalation::oil_gas_flow,iran_regional_escalation,Oil & gas flow volume,20.0,24.0,critical (risk),4.5,4.65,13.8,16.259999999999998,12.684593404247,3,critical (risk)
iran_regional_escalation::supply_chain_disruption,iran_regional_escalation,Supply chain disruption level,23.0,26.0,critical (risk),3.8,3.4999999999999996,15.319999999999999,17.0,11.74889676076893,4,critical (risk)
global_bond_rate_shock::intervention_activity,global_bond_rate_shock,Market intervention activity,29.0,27.0,critical (risk),2.3,4.699999999999999,18.32,18.08,11.2660653870387,4,critical (risk)
iran_regional_escalation::military_engagement,iran_regional_escalation,Military engagement intensity,35.0,20.0,critical (risk),4.800000000000001,2.8,22.92,13.12,10.535837144511168,3,critical (risk)
russia_ukraine_war::munitions_stockpile,russia_ukraine_war,Munitions and arms stockpile,8.0,20.0,reactive (sensor),1.3,5.3,5.32,14.120000000000001,9.149542783391277,3,reactive (sensor)
energy_chokepoints::crude_throughput,energy_chokepoints,Crude export throughput,17.0,18.0,critical (risk),2.5,3.7,11.2,12.28,8.595025038943321,3,reactive (sensor)
global_bond_rate_shock::short_term_rate,global_bond_rate_shock,Short-term policy interest rate,34.0,18.0,active (lever),3.6000000000000005,1.2,21.84,11.28,6.654212933375476,3,active (lever)
us_china_tech_rivalry::safety_incident_frequenc,us_china_tech_rivalry,Safety incident frequency,29.0,24.0,critical (risk),1.1,3.5999999999999996,17.84,15.839999999999998,6.515583497263485,3,critical (risk)
us_china_tech_rivalry::regulation_adoption_rate,us_china_tech_rivalry,Regulation adoption rate,29.0,22.0,active (lever),4.5,0.0,19.2,13.2,6.238324625039508,3,critical (risk)
russia_ukraine_war::air_defense_capacity,russia_ukraine_war,Air defense capacity,15.0,19.0,critical (risk),2.5999999999999996,0.0,10.04,11.4,2.856391950537085,2,reactive (sensor)
energy_chokepoints::oil_inventories,energy_chokepoints,Crude and product inventories,11.0,16.0,reactive (sensor),2.4,0.0,7.56,9.6,2.6366694928034633,2,buffering (inert)
iran_regional_escalation::proxy_activity,iran_regional_escalation,Proxy force activity level,21.0,18.0,active (lever),0.0,0.0,12.6,10.799999999999999,0.0,0,active (lever)
iran_regional_escalation::missile_prod_rate,iran_regional_escalation,Missile production rate,20.0,13.0,active (lever),0.0,0.0,12.0,7.8,0.0,0,active (lever)
iran_regional_escalation::dual_use_diffusion,iran_regional_escalation,Dual-use technology diffusion,16.0,10.0,buffering (inert),0.0,0.0,9.6,6.0,0.0,0,buffering (inert)
iran_regional_escalation::energy_infra_damage,iran_regional_escalation,Energy infrastructure damage level,22.0,19.0,critical (risk),0.0,0.0,13.2,11.4,0.0,0,critical (risk)
iran_regional_escalation::diplomatic_engagement,iran_regional_escalation,Diplomatic engagement intensity,14.0,19.0,reactive (sensor),0.0,0.0,8.4,11.4,0.0,0,reactive (sensor)
