node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_treasury_bond_crisis::market_stress_level,us_treasury_bond_crisis,Market stress level,31.0,27.0,critical (risk),10.35,7.2,22.74,19.08,28.24563536321846,4,critical (risk)
tech_ai_superpower_rival::ai_hardware_supply,tech_ai_superpower_rival,AI hardware supply,18.0,24.0,reactive (sensor),5.55,8.25,13.02,17.7,22.210243191590585,4,reactive (sensor)
iran_gulf_flashpoint::sec_pressure_effect,iran_gulf_flashpoint,Secondary pressure effectiveness,27.0,19.0,active (lever),4.85,7.8,18.14,14.52,20.359389592291365,4,critical (risk)
tech_ai_superpower_rival::ai_capital_inflows,tech_ai_superpower_rival,AI capital inflows,29.0,24.0,critical (risk),3.1500000000000004,8.6,18.66,17.84,18.910895471100677,4,critical (risk)
russia_ukraine_war::resupply_rate_defense,russia_ukraine_war,Defensive asset resupply rate,23.0,26.0,critical (risk),4.85,6.799999999999999,15.739999999999998,18.32,18.749951679857265,4,critical (risk)
us_treasury_bond_crisis::long_term_yields,us_treasury_bond_crisis,Long-term yield level,25.0,37.0,critical (risk),5.1,5.6,17.04,24.439999999999998,17.22098566304487,4,critical (risk)
iran_gulf_flashpoint::trade_finance_avail,iran_gulf_flashpoint,Trade finance availability,23.0,25.0,critical (risk),5.3999999999999995,4.5,15.959999999999999,16.8,15.93343533309759,4,critical (risk)
tech_ai_superpower_rival::market_concentration,tech_ai_superpower_rival,Market concentration,27.0,16.0,active (lever),3.1999999999999997,5.95,17.48,11.98,14.726356898772018,4,active (lever)
us_canada_trade_war::bilateral_trade_flow,us_canada_trade_war,Bilateral trade flow,28.0,34.0,critical (risk),2.0999999999999996,6.9,17.64,23.16,14.484941211906902,4,critical (risk)
russia_ukraine_war::escalation_pressure,russia_ukraine_war,Escalation pressure,25.0,27.0,critical (risk),10.0,0.0,19.0,16.2,13.862943611198906,3,critical (risk)
us_canada_trade_war::retaliation_rate,us_canada_trade_war,Retaliation rate,34.0,23.0,active (lever),3.5999999999999996,3.8,21.84,15.319999999999999,10.25857827228719,3,critical (risk)
us_canada_trade_war::supply_reconfig_rate,us_canada_trade_war,Supply reconfiguration rate,27.0,34.0,reactive (sensor),1.4,5.55,16.759999999999998,22.619999999999997,9.634745809783238,3,critical (risk)
iran_gulf_flashpoint::crude_throughput_rate,iran_gulf_flashpoint,Crude throughput rate,21.0,31.0,reactive (sensor),4.65,1.2,14.46,19.08,9.415211787739487,4,critical (risk)
us_canada_trade_war::supply_chain_integ,us_canada_trade_war,Supply‑chain integration,31.0,29.0,active (lever),2.5,2.7,19.599999999999998,18.479999999999997,8.369077144657322,4,critical (risk)
iran_gulf_flashpoint::regional_escalation,iran_gulf_flashpoint,Regional military escalation,31.0,16.0,active (lever),3.7,1.3,20.08,10.12,8.047189562170502,4,active (lever)
us_treasury_bond_crisis::market_intervention_flow,us_treasury_bond_crisis,Market intervention flow,23.0,23.0,critical (risk),2.8,3.35,14.919999999999998,15.139999999999999,6.756465575308876,2,critical (risk)
us_treasury_bond_crisis::policy_credibility,us_treasury_bond_crisis,Policy credibility,29.0,22.0,critical (risk),4.800000000000001,0.0,19.32,13.2,6.654212933375476,3,critical (risk)
russia_ukraine_war::logistics_capacity,russia_ukraine_war,Logistics operational capacity,26.0,23.0,critical (risk),2.4,3.6000000000000005,16.56,15.239999999999998,6.591673732008658,2,critical (risk)
russia_ukraine_war::strike_rate,russia_ukraine_war,Cross-border strike rate,33.0,22.0,critical (risk),4.7,0.0,21.68,13.2,6.515583497263486,3,critical (risk)
us_canada_trade_war::tariff_rate_profile,us_canada_trade_war,Tariff rate profile,35.0,21.0,active (lever),3.8000000000000003,0.0,22.52,12.6,4.1747266969388175,2,active (lever)
russia_ukraine_war::air_defence_effect,russia_ukraine_war,Air-defence effectiveness,23.0,27.0,critical (risk),0.0,3.3,13.799999999999999,17.52,3.625420552604762,2,critical (risk)
tech_ai_superpower_rival::model_dev_velocity,tech_ai_superpower_rival,Model development velocity,21.0,24.0,critical (risk),0.0,2.5,12.6,15.399999999999999,2.7465307216702746,2,reactive (sensor)
russia_ukraine_war::surveillance_coverage,russia_ukraine_war,Airspace surveillance coverage,19.0,20.0,buffering (inert),0.0,0.0,11.4,12.0,0.0,0,buffering (inert)
russia_ukraine_war::counter_drone_capability,russia_ukraine_war,Counter-drone capability,18.0,18.0,buffering (inert),0.0,0.0,10.799999999999999,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::offensive_munition_stock,russia_ukraine_war,Offensive munition stock,28.0,9.0,active (lever),0.0,0.0,16.8,5.3999999999999995,0.0,0,active (lever)
russia_ukraine_war::def_munition_consumption,russia_ukraine_war,Defensive munition consumption,22.0,21.0,active (lever),0.0,0.0,13.2,12.6,0.0,0,buffering (inert)
russia_ukraine_war::air_defence_inventory,russia_ukraine_war,Air-defence inventory,20.0,18.0,buffering (inert),0.0,0.0,12.0,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::assistance_willingness,russia_ukraine_war,International assistance willingness,21.0,21.0,buffering (inert),0.0,0.0,12.6,12.6,0.0,0,buffering (inert)
russia_ukraine_war::political_elite_cohesion,russia_ukraine_war,Political elite cohesion,20.0,17.0,buffering (inert),0.0,0.0,12.0,10.2,0.0,0,buffering (inert)
russia_ukraine_war::grain_export_rate,russia_ukraine_war,Grain export rate,7.0,21.0,buffering (inert),0.0,0.0,4.2,12.6,0.0,0,buffering (inert)
russia_ukraine_war::energy_flow_disruption,russia_ukraine_war,Energy flow disruption,22.0,24.0,critical (risk),0.0,0.0,13.2,14.399999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::civilian_damage_level,russia_ukraine_war,Civilian infrastructure damage,27.0,28.0,critical (risk),0.0,0.0,16.2,16.8,0.0,0,critical (risk)
russia_ukraine_war::public_trust_governance,russia_ukraine_war,Public trust in governance,10.0,22.0,reactive (sensor),0.0,0.0,6.0,13.2,0.0,0,reactive (sensor)
iran_gulf_flashpoint::coalition_policy_cohesio,iran_gulf_flashpoint,Coalition policy cohesion,23.0,7.0,active (lever),0.0,0.0,13.799999999999999,4.2,0.0,0,active (lever)
iran_gulf_flashpoint::market_price_volatility,iran_gulf_flashpoint,Market price volatility,10.0,33.0,reactive (sensor),0.0,0.0,6.0,19.8,0.0,0,reactive (sensor)
iran_gulf_flashpoint::financial_liquidity,iran_gulf_flashpoint,Financial market liquidity,16.0,24.0,reactive (sensor),0.0,0.0,9.6,14.399999999999999,0.0,0,reactive (sensor)
us_treasury_bond_crisis::intervention_capacity,us_treasury_bond_crisis,Intervention capacity,18.0,2.0,buffering (inert),0.0,0.0,10.799999999999999,1.2,0.0,0,buffering (inert)
us_treasury_bond_crisis::market_liquidity,us_treasury_bond_crisis,Bond market liquidity,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,buffering (inert)
us_treasury_bond_crisis::liquidity_maker_flow,us_treasury_bond_crisis,Liquidity-provider activity,21.0,13.0,active (lever),0.0,0.0,12.6,7.8,0.0,0,buffering (inert)
iran_gulf_flashpoint::thirdparty_buyer_demand,iran_gulf_flashpoint,Third‑party buyer demand,23.0,21.0,critical (risk),0.0,0.0,13.799999999999999,12.6,0.0,0,active (lever)
iran_gulf_flashpoint::marine_insurance_cost,iran_gulf_flashpoint,Marine insurance cost,11.0,21.0,reactive (sensor),0.0,0.0,6.6,12.6,0.0,0,buffering (inert)
iran_gulf_flashpoint::refinery_util_rate,iran_gulf_flashpoint,Refinery utilization rate,11.0,21.0,reactive (sensor),0.0,0.0,6.6,12.6,0.0,0,buffering (inert)
iran_gulf_flashpoint::proxy_attack_rate,iran_gulf_flashpoint,Proxy attack frequency,23.0,10.0,active (lever),0.0,0.0,13.799999999999999,6.0,0.0,0,active (lever)
iran_gulf_flashpoint::cyber_disruption_rate,iran_gulf_flashpoint,Cyber disruption incidence,11.0,7.0,buffering (inert),0.0,0.0,6.6,4.2,0.0,0,buffering (inert)
iran_gulf_flashpoint::fin_coercion_level,iran_gulf_flashpoint,Financial coercion level,25.0,16.0,active (lever),0.0,0.0,15.0,9.6,0.0,0,active (lever)
iran_gulf_flashpoint::refined_supply_balance,iran_gulf_flashpoint,Refined product supply balance,19.0,28.0,reactive (sensor),0.0,0.0,11.4,16.8,0.0,0,reactive (sensor)
iran_gulf_flashpoint::tanker_capacity_avail,iran_gulf_flashpoint,Tanker capacity availability,14.0,22.0,reactive (sensor),0.0,0.0,8.4,13.2,0.0,0,reactive (sensor)
iran_gulf_flashpoint::sanction_scope,iran_gulf_flashpoint,Sanction scope coverage,27.0,14.0,active (lever),0.0,0.0,16.2,8.4,0.0,0,active (lever)
us_treasury_bond_crisis::rate_expectations,us_treasury_bond_crisis,Short-rate expectations,12.0,16.0,buffering (inert),0.0,0.0,7.199999999999999,9.6,0.0,0,buffering (inert)
us_treasury_bond_crisis::market_sentiment,us_treasury_bond_crisis,Market sentiment,23.0,29.0,critical (risk),0.0,0.0,13.799999999999999,17.4,0.0,0,critical (risk)
us_treasury_bond_crisis::alt_safe_asset_prices,us_treasury_bond_crisis,Alternative safe-asset prices,7.0,18.0,buffering (inert),0.0,0.0,4.2,10.799999999999999,0.0,0,buffering (inert)
us_treasury_bond_crisis::currency_value_index,us_treasury_bond_crisis,Currency exchange value,12.0,21.0,buffering (inert),0.0,0.0,7.199999999999999,12.6,0.0,0,buffering (inert)
