node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
currency_market_shock::cross_border_capital_flo,currency_market_shock,Cross-border capital flows,21.0,24.0,critical (risk),7.450000000000001,4.85,15.58,16.34,19.796086322939434,4,critical (risk)
russia_ukraine_war::alliance_cohesion,russia_ukraine_war,Alliance political cohesion,29.0,21.0,active (lever),8.100000000000001,3.9999999999999996,20.64,14.2,19.474198740452614,4,critical (risk)
us_china_econ_rivalry::export_control_intensity,us_china_econ_rivalry,Export control & restriction intensity,30.0,15.0,active (lever),5.7,6.15,20.28,11.46,19.071839262344092,4,active (lever)
global_ai_competition::ai_investment_flow,global_ai_competition,AI investment flow,31.0,24.0,active (lever),5.55,7.65,20.819999999999997,17.46,18.299085566782555,3,critical (risk)
us_china_econ_rivalry::onshore_mfg_capacity,us_china_econ_rivalry,Domestic manufacturing capacity,20.0,30.0,reactive (sensor),5.8,5.199999999999999,14.32,20.08,17.703817036775103,4,critical (risk)
us_china_econ_rivalry::prices_critical_inputs,us_china_econ_rivalry,Market prices of critical inputs,26.0,31.0,critical (risk),3.7,7.0,17.08,21.4,17.22098566304487,4,critical (risk)
russia_ukraine_war::drone_attack_intensity,russia_ukraine_war,Drone attack intensity,29.0,26.0,critical (risk),6.9,3.5999999999999996,20.16,17.04,16.89909808055805,4,critical (risk)
russia_ukraine_war::interceptor_stock_levels,russia_ukraine_war,Interceptor stock levels,25.0,26.0,critical (risk),4.5,5.55,16.8,17.82,16.17485101996271,4,critical (risk)
us_china_econ_rivalry::trade_flow_goods,us_china_econ_rivalry,Cross-border advanced tech and mineral trade flows,24.0,36.0,critical (risk),3.4999999999999996,6.25,15.799999999999999,24.099999999999998,15.692019646232477,4,critical (risk)
strait_hormuz_standoff::incident_rate,strait_hormuz_standoff,Maritime incident rate,31.0,9.0,active (lever),4.8,4.25,20.519999999999996,7.1,14.56541310752861,4,active (lever)
currency_market_shock::exchange_rate_pressure,currency_market_shock,Exchange rate pressure,20.0,27.0,critical (risk),5.4,3.5,14.16,17.599999999999998,14.323997420663494,4,critical (risk)
russia_ukraine_war::private_integration,russia_ukraine_war,Private sector integration,26.0,27.0,critical (risk),3.45,5.3999999999999995,16.98,18.36,12.26870509591103,3,critical (risk)
strait_hormuz_standoff::passage_control,strait_hormuz_standoff,Maritime passage control,30.0,12.0,active (lever),5.5,2.0999999999999996,20.2,8.04,12.231728134499162,4,active (lever)
global_ai_competition::regulatory_constraint,global_ai_competition,Regulatory constraint intensity,31.0,16.0,active (lever),3.75,3.0,20.099999999999998,10.8,10.863705908930177,4,active (lever)
currency_market_shock::long_term_nominal_yield,currency_market_shock,Long-term nominal bond yield,13.0,31.0,reactive (sensor),3.1999999999999997,3.1999999999999997,9.08,19.88,10.300402639578241,4,reactive (sensor)
global_ai_competition::ai_model_capability,global_ai_competition,AI model capability,29.0,27.0,critical (risk),1.2,5.55,17.88,18.419999999999998,9.357486937559262,3,critical (risk)
global_ai_competition::compute_demand_for_ai,global_ai_competition,Compute demand for AI,28.0,29.0,critical (risk),5.55,2.5,19.02,18.4,8.843828923778284,2,critical (risk)
currency_market_shock::market_liquidity,currency_market_shock,Market liquidity,20.0,18.0,active (lever),2.8,3.45,13.12,12.18,8.664339756999317,3,buffering (inert)
currency_market_shock::short_rate_expectations,currency_market_shock,Short-term rate expectations,22.0,24.0,critical (risk),3.75,2.3,14.7,15.319999999999999,8.387080884775338,3,critical (risk)
strait_hormuz_standoff::rerouting_rate,strait_hormuz_standoff,Vessel rerouting rate,22.0,21.0,critical (risk),2.5999999999999996,2.4,14.239999999999998,13.559999999999999,6.931471805599453,3,active (lever)
strait_hormuz_standoff::crude_supply_flow,strait_hormuz_standoff,Crude oil supply flow,19.0,20.0,active (lever),4.199999999999999,1.2,13.08,12.48,5.932506358807792,2,buffering (inert)
global_ai_competition::financial_liquidity_ai,global_ai_competition,Financial liquidity for AI firms,26.0,25.0,critical (risk),0.0,4.199999999999999,15.6,16.68,5.82243631670354,3,critical (risk)
strait_hormuz_standoff::tanker_traffic,strait_hormuz_standoff,Tanker traffic volume,17.0,27.0,reactive (sensor),1.2,3.4999999999999996,10.68,17.599999999999998,5.163477756740115,2,reactive (sensor)
us_china_econ_rivalry::critical_minerals_supply,us_china_econ_rivalry,Available critical minerals stock,23.0,30.0,critical (risk),1.2,0.6,14.28,18.24,1.9775021196025975,2,critical (risk)
russia_ukraine_war::air_defense_capability,russia_ukraine_war,Air‑defense capability,27.0,29.0,critical (risk),0.0,2.4000000000000004,16.2,18.36,1.663553233343869,1,critical (risk)
global_ai_competition::talent_concentration_ai,global_ai_competition,AI talent concentration,22.0,21.0,buffering (inert),0.0,0.0,13.2,12.6,0.0,0,active (lever)
global_ai_competition::compute_capacity_availab,global_ai_competition,Available compute capacity,18.0,25.0,reactive (sensor),0.0,0.0,10.799999999999999,15.0,0.0,0,reactive (sensor)
global_ai_competition::model_openness,global_ai_competition,Model openness,21.0,17.0,buffering (inert),0.0,0.0,12.6,10.2,0.0,0,buffering (inert)
global_ai_competition::ai_deployment_rate,global_ai_competition,AI deployment rate,26.0,33.0,critical (risk),0.0,0.0,15.6,19.8,0.0,0,critical (risk)
global_ai_competition::investor_sentiment_ai,global_ai_competition,Investor sentiment about AI,15.0,25.0,reactive (sensor),0.0,0.0,9.0,15.0,0.0,0,reactive (sensor)
global_ai_competition::ai_budget_allocation,global_ai_competition,Corporate AI budget allocation,27.0,25.0,critical (risk),0.0,0.0,16.2,15.0,0.0,0,critical (risk)
