node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
iran_regional_conflict::conflict_intensity,iran_regional_conflict,Military engagement intensity,39.0,15.0,critical (risk),10.7,5.7,27.68,11.280000000000001,26.39478176391924,4,active (lever)
western_alliance_realign::policy_alignment_level,western_alliance_realign,Policy alignment level,25.0,31.0,critical (risk),7.1,7.9,17.84,21.759999999999998,24.141568686511505,4,critical (risk)
us_china_tech_rivalry::export_control_str,us_china_tech_rivalry,Export control stringency,32.0,25.0,active (lever),8.450000000000001,6.45,22.58,17.58,23.980624895268097,4,critical (risk)
western_alliance_realign::integration_pressure,western_alliance_realign,Institutional integration pressure,27.0,25.0,critical (risk),7.0,7.600000000000001,19.0,18.04,23.497793521537865,4,critical (risk)
us_china_tech_rivalry::capital_invest_flow,us_china_tech_rivalry,Capital investment flow to tech manufacturing,30.0,34.0,critical (risk),3.7,10.350000000000001,19.48,24.54,22.61260266969911,4,critical (risk)
western_alliance_realign::diplomatic_signal_flow,western_alliance_realign,Diplomatic signal flow,25.0,25.0,critical (risk),3.7,9.600000000000001,16.48,18.84,21.405524235373534,4,critical (risk)
global_bond_rate_shock::cross_border_flows,global_bond_rate_shock,Cross-border capital flows,27.0,27.0,critical (risk),3.9499999999999997,9.3,17.78,19.92,21.325052339751828,4,critical (risk)
russia_ukraine_war::weapons_transfer_rate,russia_ukraine_war,Weapons transfer flow,17.0,19.0,critical (risk),5.300000000000001,7.299999999999999,12.32,14.32,20.278917696669662,4,critical (risk)
iran_regional_conflict::financial_risk_premium,iran_regional_conflict,Financial market risk premium,14.0,25.0,critical (risk),6.949999999999999,4.65,11.18,16.86,18.669479784235563,4,reactive (sensor)
global_bond_rate_shock::bond_market_volatility,global_bond_rate_shock,Bond market volatility,23.0,31.0,critical (risk),2.25,8.899999999999999,14.7,22.159999999999997,17.945232723640217,4,critical (risk)
russia_ukraine_war::battlefield_intensity,russia_ukraine_war,Battlefield operational intensity,27.0,23.0,critical (risk),8.95,1.2,19.78,14.28,16.335794811206117,4,critical (risk)
russia_ukraine_war::escalation_dynamics,russia_ukraine_war,Escalation dynamics,25.0,21.0,critical (risk),7.3,2.4,17.92,13.559999999999999,15.611547750610772,4,critical (risk)
iran_regional_conflict::oil_price_level,iran_regional_conflict,Oil price level,15.0,27.0,critical (risk),3.6000000000000005,4.9,10.440000000000001,18.16,13.680222255689852,4,reactive (sensor)
global_bond_rate_shock::long_term_yield,global_bond_rate_shock,Long-term sovereign yield,22.0,31.0,critical (risk),5.3,2.5,15.32,19.599999999999998,12.553615716985982,4,critical (risk)
iran_regional_conflict::chokepoint_transit_cap,iran_regional_conflict,Shipping chokepoint transit capacity,18.0,6.0,active (lever),6.5,1.1,13.399999999999999,4.04,12.231728134499162,4,active (lever)
russia_ukraine_war::alliance_cohesion,russia_ukraine_war,Alliance cohesion,27.0,15.0,active (lever),5.0,2.4000000000000004,18.2,9.96,10.25857827228719,3,active (lever)
russia_ukraine_war::military_cap_balance,russia_ukraine_war,Military capability balance,21.0,24.0,critical (risk),2.4000000000000004,4.800000000000001,13.56,16.32,9.981319400063214,3,critical (risk)
global_bond_rate_shock::bond_market_liquidity,global_bond_rate_shock,Bond market liquidity,16.0,19.0,buffering (inert),2.4000000000000004,3.8,10.56,12.92,9.978515057091421,4,reactive (sensor)
us_china_tech_rivalry::supply_chain_resilience,us_china_tech_rivalry,Supply-chain resilience,22.0,36.0,reactive (sensor),2.5999999999999996,3.9000000000000004,14.239999999999998,23.159999999999997,9.010913347279288,3,critical (risk)
global_bond_rate_shock::short_term_policy_rate,global_bond_rate_shock,Short-term policy interest rate,32.0,21.0,active (lever),4.1,1.9500000000000002,20.84,13.379999999999999,8.387080884775338,3,critical (risk)
us_china_tech_rivalry::advanced_chip_capacity,us_china_tech_rivalry,Advanced chip production capacity,29.0,33.0,critical (risk),1.2,3.9,17.88,21.36,8.208133353413912,4,critical (risk)
western_alliance_realign::trade_integration_degree,western_alliance_realign,Trade integration degree,24.0,26.0,critical (risk),3.65,1.3,15.86,16.12,5.438130828907144,2,critical (risk)
us_china_tech_rivalry::semiconductor_supply_con,us_china_tech_rivalry,Semiconductor supply concentration,27.0,27.0,critical (risk),1.2,1.4,16.68,16.759999999999998,2.856391950537085,2,critical (risk)
iran_regional_conflict::munitions_inventory,iran_regional_conflict,Munitions inventory level,8.0,6.0,buffering (inert),0.0,0.0,4.8,3.5999999999999996,0.0,0,buffering (inert)
iran_regional_conflict::oil_price_volatility,iran_regional_conflict,Oil price volatility,11.0,20.0,reactive (sensor),0.0,0.0,6.6,12.0,0.0,0,buffering (inert)
iran_regional_conflict::oil_supply_level,iran_regional_conflict,Physical oil supply level,9.0,23.0,reactive (sensor),0.0,0.0,5.3999999999999995,13.799999999999999,0.0,0,reactive (sensor)
iran_regional_conflict::tanker_utilization_rate,iran_regional_conflict,Tanker fleet utilization rate,10.0,14.0,reactive (sensor),0.0,0.0,6.0,8.4,0.0,0,buffering (inert)
iran_regional_conflict::pipeline_operational_cap,iran_regional_conflict,Pipeline operational capacity,16.0,7.0,active (lever),0.0,0.0,9.6,4.2,0.0,0,buffering (inert)
iran_regional_conflict::household_energy_burden,iran_regional_conflict,Household energy cost burden,5.0,15.0,reactive (sensor),0.0,0.0,3.0,9.0,0.0,0,buffering (inert)
iran_regional_conflict::fiscal_pressure_level,iran_regional_conflict,Government fiscal pressure level,13.0,19.0,critical (risk),0.0,0.0,7.8,11.4,0.0,0,buffering (inert)
iran_regional_conflict::strategic_reserve_level,iran_regional_conflict,Strategic reserve level,15.0,9.0,active (lever),0.0,0.0,9.0,5.3999999999999995,0.0,0,buffering (inert)
iran_regional_conflict::refinery_operational_cap,iran_regional_conflict,Refinery operational capacity,13.0,13.0,active (lever),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
iran_regional_conflict::displacement_flow_rate,iran_regional_conflict,Forced displacement flow rate,11.0,6.0,buffering (inert),0.0,0.0,6.6,3.5999999999999996,0.0,0,buffering (inert)
iran_regional_conflict::cloud_service_avail,iran_regional_conflict,Cloud service availability,7.0,3.0,buffering (inert),0.0,0.0,4.2,1.7999999999999998,0.0,0,buffering (inert)
iran_regional_conflict::diplomatic_activity,iran_regional_conflict,Diplomatic engagement activity,17.0,13.0,active (lever),0.0,0.0,10.2,7.8,0.0,0,buffering (inert)
russia_ukraine_war::info_warfare_intensity,russia_ukraine_war,Information warfare intensity,8.0,12.0,buffering (inert),0.0,0.0,4.8,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::civilian_infra_vuln,russia_ukraine_war,Civilian infrastructure vulnerability,9.0,13.0,buffering (inert),0.0,0.0,5.3999999999999995,7.8,0.0,0,buffering (inert)
us_china_tech_rivalry::tech_innovation_rate,us_china_tech_rivalry,Technological innovation rate,20.0,29.0,reactive (sensor),0.0,0.0,12.0,17.4,0.0,0,reactive (sensor)
us_china_tech_rivalry::allied_policy_coord,us_china_tech_rivalry,Allied policy coordination,31.0,23.0,active (lever),0.0,0.0,18.599999999999998,13.799999999999999,0.0,0,critical (risk)
russia_ukraine_war::humanitarian_need_level,russia_ukraine_war,Humanitarian need level,6.0,18.0,reactive (sensor),0.0,0.0,3.5999999999999996,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::weapon_tech_diffusion,russia_ukraine_war,Weapon technology diffusion,16.0,16.0,critical (risk),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
russia_ukraine_war::supply_chain_resilience,russia_ukraine_war,Supply chain resilience,12.0,16.0,reactive (sensor),0.0,0.0,7.199999999999999,9.6,0.0,0,buffering (inert)
russia_ukraine_war::deterrence_credibility,russia_ukraine_war,Deterrence credibility perception,12.0,22.0,reactive (sensor),0.0,0.0,7.199999999999999,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::defense_spending_level,russia_ukraine_war,Defense spending level,20.0,12.0,active (lever),0.0,0.0,12.0,7.199999999999999,0.0,0,buffering (inert)
