node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
global_energy_reorder::oil_price_level,global_energy_reorder,Oil price level,21.0,28.0,reactive (sensor),10.3,7.499999999999999,16.72,19.8,28.647994841326987,4,critical (risk)
us_trade_unilateralism::dispute_intensity_index,us_trade_unilateralism,Trade dispute intensity,33.0,23.0,critical (risk),11.65,4.5,24.46,15.6,25.99242228581072,4,critical (risk)
us_iran_conflict::strait_interference_risk,us_iran_conflict,Strait interference risk,29.0,13.0,active (lever),8.55,6.15,20.82,10.26,23.658737312781277,4,active (lever)
us_trade_unilateralism::corporate_margin_pressur,us_trade_unilateralism,Corporate margin pressure,17.0,32.0,reactive (sensor),3.5,10.95,11.6,23.58,23.256377834672747,4,reactive (sensor)
us_iran_conflict::insurance_premium_level,us_iran_conflict,Shipping insurance premium level,14.0,22.0,reactive (sensor),6.15,7.800000000000001,10.860000000000001,16.32,22.4516588784557,4,reactive (sensor)
russia_ukraine_war::sanctions_severity,russia_ukraine_war,Sanctions severity,17.0,18.0,reactive (sensor),8.2,4.85,13.479999999999999,12.739999999999998,21.003164757265008,4,critical (risk)
global_energy_reorder::policy_intervention_rate,global_energy_reorder,Policy intervention rate,29.0,28.0,critical (risk),5.6,6.4,19.639999999999997,19.36,19.313254949209202,4,critical (risk)
global_energy_reorder::lng_gas_flow_volume,global_energy_reorder,LNG and gas flow volume,24.0,28.0,critical (risk),5.8,6.000000000000001,16.72,19.200000000000003,18.991367366722386,4,critical (risk)
us_bond_market_tension::nominal_treasury_yields,us_bond_market_tension,Nominal Treasury yields,23.0,39.0,critical (risk),4.7,6.300000000000001,15.68,25.919999999999998,17.703817036775103,4,critical (risk)
global_energy_reorder::supply_disruption_level,global_energy_reorder,Supply chain disruption level,32.0,29.0,critical (risk),6.3,6.45,21.72,19.979999999999997,17.675253104278603,3,critical (risk)
russia_ukraine_war::kinetic_attack_intensity,russia_ukraine_war,Kinetic attack intensity,30.0,22.0,critical (risk),9.600000000000001,1.2,21.84,13.68,17.381929454288283,4,critical (risk)
us_iran_conflict::vessel_transit_rate,us_iran_conflict,Commercial vessel transit rate,19.0,27.0,critical (risk),5.300000000000001,5.0,13.520000000000001,18.2,16.577210498071235,4,critical (risk)
russia_ukraine_war::allied_alignment_level,russia_ukraine_war,Allied alignment level,29.0,22.0,critical (risk),2.7,7.0,18.479999999999997,16.0,15.611547750610772,4,critical (risk)
us_trade_unilateralism::bilateral_trade_volume,us_trade_unilateralism,Bilateral trade volume,23.0,31.0,critical (risk),2.4,7.25,14.759999999999998,21.5,15.531075854989068,4,critical (risk)
us_bond_market_tension::portfolio_flows,us_bond_market_tension,Cross-asset portfolio flows,23.0,37.0,critical (risk),3.1500000000000004,6.4,15.059999999999999,24.759999999999998,15.37013206374566,4,critical (risk)
us_trade_unilateralism::applied_tariff_level,us_trade_unilateralism,Applied tariff level,30.0,17.0,active (lever),5.0,4.2,20.0,11.879999999999999,14.806828794393722,4,active (lever)
russia_ukraine_war::weapon_transfer_rate,russia_ukraine_war,Weapon transfer rate,20.0,23.0,critical (risk),2.4,4.8,12.96,15.719999999999999,11.58795296952552,4,critical (risk)
us_bond_market_tension::policy_rate_path,us_bond_market_tension,Policy rate path expectations,30.0,15.0,active (lever),2.3,6.05,18.92,11.42,11.575557915351085,3,active (lever)
us_iran_conflict::strait_oil_export_rate,us_iran_conflict,Oil export rate through strait,25.0,32.0,critical (risk),4.6499999999999995,3.3,16.86,20.52,11.02104017090313,3,critical (risk)
us_bond_market_tension::real_yield_level,us_bond_market_tension,Real yield level,22.0,30.0,critical (risk),3.7,3.5,14.68,19.4,9.981319400063212,3,critical (risk)
russia_ukraine_war::escalation_feedback,russia_ukraine_war,Escalation feedback strength,29.0,26.0,critical (risk),3.45,1.1,18.779999999999998,16.04,4.998685913439901,2,critical (risk)
global_energy_reorder::gas_price_level,global_energy_reorder,Natural gas price level,25.0,35.0,critical (risk),1.3,0.0,15.52,21.0,0.9010913347279289,1,critical (risk)
us_iran_conflict::market_volatility_level,us_iran_conflict,Commodity market volatility,12.0,20.0,reactive (sensor),0.0,0.0,7.199999999999999,12.0,0.0,0,buffering (inert)
us_iran_conflict::tanker_positioning_count,us_iran_conflict,Tanker positioning count,18.0,26.0,critical (risk),0.0,0.0,10.799999999999999,15.6,0.0,0,reactive (sensor)
us_iran_conflict::alternative_export_capac,us_iran_conflict,Alternative export capacity,15.0,1.0,active (lever),0.0,0.0,9.0,0.6,0.0,0,buffering (inert)
us_iran_conflict::naval_force_presence,us_iran_conflict,Naval force presence,21.0,8.0,active (lever),0.0,0.0,12.6,4.8,0.0,0,active (lever)
us_iran_conflict::banking_access_index,us_iran_conflict,Banking correspondent access,13.0,4.0,buffering (inert),0.0,0.0,7.8,2.4,0.0,0,buffering (inert)
us_iran_conflict::sanctions_pressure,us_iran_conflict,Financial sanctions pressure,18.0,7.0,active (lever),0.0,0.0,10.799999999999999,4.2,0.0,0,buffering (inert)
us_iran_conflict::oil_price_level,us_iran_conflict,Oil price level,9.0,21.0,reactive (sensor),0.0,0.0,5.3999999999999995,12.6,0.0,0,reactive (sensor)
us_iran_conflict::shipping_operational_cos,us_iran_conflict,Shipping operational cost index,13.0,20.0,reactive (sensor),0.0,0.0,7.8,12.0,0.0,0,buffering (inert)
us_iran_conflict::insurance_coverage_rate,us_iran_conflict,Insurance coverage availability,13.0,16.0,buffering (inert),0.0,0.0,7.8,9.6,0.0,0,buffering (inert)
us_iran_conflict::coalition_coordination,us_iran_conflict,Coalition coordination strength,14.0,8.0,buffering (inert),0.0,0.0,8.4,4.8,0.0,0,buffering (inert)
us_iran_conflict::negotiation_intensity,us_iran_conflict,Diplomatic negotiation intensity,16.0,18.0,critical (risk),0.0,0.0,9.6,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::political_signal_rate,russia_ukraine_war,Political signalling rate,18.0,22.0,critical (risk),0.0,0.0,10.799999999999999,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::public_support_volatilit,russia_ukraine_war,Public support volatility,11.0,16.0,buffering (inert),0.0,0.0,6.6,9.6,0.0,0,buffering (inert)
us_bond_market_tension::bond_market_liquidity,us_bond_market_tension,Bond market liquidity,16.0,16.0,buffering (inert),0.0,0.0,9.6,9.6,0.0,0,buffering (inert)
us_bond_market_tension::inflation_expectations,us_bond_market_tension,Inflation expectations,22.0,17.0,active (lever),0.0,0.0,13.2,10.2,0.0,0,active (lever)
us_bond_market_tension::term_premium_level,us_bond_market_tension,Term premium level,18.0,21.0,buffering (inert),0.0,0.0,10.799999999999999,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::cyber_espionage_activity,russia_ukraine_war,Cyber and espionage activity,17.0,12.0,buffering (inert),0.0,0.0,10.2,7.199999999999999,0.0,0,buffering (inert)
russia_ukraine_war::logistics_resilience,russia_ukraine_war,Logistics resilience,11.0,16.0,buffering (inert),0.0,0.0,6.6,9.6,0.0,0,buffering (inert)
russia_ukraine_war::asset_mobilization_drive,russia_ukraine_war,Asset mobilization pressure,16.0,19.0,reactive (sensor),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
russia_ukraine_war::deterrence_credibility,russia_ukraine_war,Deterrence credibility,19.0,24.0,critical (risk),0.0,0.0,11.4,14.399999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::regional_spillover_risk,russia_ukraine_war,Regional spillover risk,20.0,18.0,critical (risk),0.0,0.0,12.0,10.799999999999999,0.0,0,active (lever)
russia_ukraine_war::defense_prod_capacity,russia_ukraine_war,Defense production capacity,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
russia_ukraine_war::intel_backchannel_flow,russia_ukraine_war,Intelligence/backchannel activity,19.0,15.0,active (lever),0.0,0.0,11.4,9.0,0.0,0,buffering (inert)
russia_ukraine_war::air_defense_effect,russia_ukraine_war,Air defense effectiveness,14.0,17.0,buffering (inert),0.0,0.0,8.4,10.2,0.0,0,buffering (inert)
