node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_economic_statecraft::supply_chain_disruption,us_economic_statecraft,Supply chain disruption level,19.0,18.0,critical (risk),9.0,11.6,15.0,15.439999999999998,33.15442099614247,4,critical (risk)
us_china_tech_trade::chip_supply_constraint,us_china_tech_trade,Chip and memory supply tightness,22.0,17.0,active (lever),6.0,7.3999999999999995,15.6,13.16,21.566468026616942,4,critical (risk)
global_bond_monetary_str::cross_border_flows,global_bond_monetary_str,Cross-border capital flows,20.0,28.0,critical (risk),7.1,6.050000000000001,14.84,19.220000000000002,21.16410854850842,4,critical (risk)
global_bond_monetary_str::long_term_yield,global_bond_monetary_str,Long-term bond yield level,14.0,34.0,reactive (sensor),4.9,8.0,10.360000000000001,23.599999999999998,20.761749070399894,4,reactive (sensor)
russia_ukraine_war::arms_transfer_flow,russia_ukraine_war,Arms transfer volume,31.0,32.0,critical (risk),5.4,7.0,20.759999999999998,22.0,19.957030114182842,4,critical (risk)
russia_ukraine_war::strike_proliferation_rat,russia_ukraine_war,Advanced strike proliferation rate,29.0,29.0,critical (risk),4.699999999999999,7.499999999999999,19.279999999999998,20.4,19.635142531696022,4,critical (risk)
us_economic_statecraft::policy_escalation_rate,us_economic_statecraft,Policy escalation rate,37.0,20.0,critical (risk),7.35,4.300000000000001,25.14,13.72,18.74995167985727,4,critical (risk)
us_economic_statecraft::non_tariff_intensity,us_economic_statecraft,Non-tariff restriction intensity,30.0,17.0,active (lever),6.0,5.35,20.4,12.34,18.267120306127037,4,active (lever)
us_china_tech_trade::regulatory_scrutiny,us_china_tech_trade,Regulatory and oversight intensity,29.0,22.0,critical (risk),6.35,4.9,19.939999999999998,15.16,18.10617651488363,4,critical (risk)
russia_ukraine_war::kinetic_escalation,russia_ukraine_war,Kinetic escalation intensity,37.0,32.0,critical (risk),9.95,1.2,26.18,19.68,17.945232723640217,4,critical (risk)
global_bond_monetary_str::market_volatility_level,global_bond_monetary_str,Market volatility level,26.0,32.0,critical (risk),2.3,8.7,16.52,22.68,17.703817036775103,4,critical (risk)
gulf_redsea_shipping::benchmark_oil_price_leve,gulf_redsea_shipping,Benchmark oil price level,16.0,25.0,critical (risk),7.0,3.8,12.4,16.52,17.381929454288283,4,critical (risk)
gulf_redsea_shipping::vessel_attack_rate,gulf_redsea_shipping,Vessel attack rate,27.0,9.0,active (lever),7.6,2.0999999999999996,19.24,6.239999999999999,15.611547750610772,4,active (lever)
us_economic_statecraft::bilateral_trade_volume,us_economic_statecraft,Bilateral trade volume,20.0,26.0,critical (risk),3.45,6.1000000000000005,13.38,18.04,15.37013206374566,4,critical (risk)
gulf_redsea_shipping::shipping_traffic_flow,gulf_redsea_shipping,Shipping traffic flow,24.0,15.0,critical (risk),3.65,7.250000000000001,15.86,11.9,15.110608536206808,3,active (lever)
us_china_tech_trade::investment_into_ai,us_china_tech_trade,Capital inflows into AI ecosystem,25.0,27.0,critical (risk),2.4000000000000004,6.9,15.96,18.96,14.967772585637134,4,critical (risk)
global_bond_monetary_str::repo_market_liquidity,global_bond_monetary_str,Repo market liquidity,25.0,21.0,active (lever),6.1000000000000005,2.5,17.44,13.6,13.841166046933266,4,critical (risk)
gulf_redsea_shipping::military_escalation_inte,gulf_redsea_shipping,Military escalation intensity,35.0,6.0,active (lever),5.0,3.3,23.0,4.92,13.358334673203034,4,active (lever)
us_china_tech_trade::compute_capacity,us_china_tech_trade,Compute infrastructure capacity,21.0,22.0,critical (risk),1.2,4.800000000000001,13.08,15.12,8.317766166719345,3,critical (risk)
gulf_redsea_shipping::maritime_chokepoint_cong,gulf_redsea_shipping,Maritime chokepoint congestion,24.0,11.0,active (lever),2.4000000000000004,1.2,15.36,7.08,3.955004239205196,2,active (lever)
us_china_tech_trade::ai_capability_growth,us_china_tech_trade,AI capability growth rate,32.0,23.0,critical (risk),2.5,0.0,20.2,13.799999999999999,2.7465307216702746,2,critical (risk)
russia_ukraine_war::proliferation_feedback,russia_ukraine_war,Proliferation feedback strength,32.0,30.0,critical (risk),1.1,1.1,19.64,18.44,2.4169470350698417,2,critical (risk)
russia_ukraine_war::diplomatic_momentum,russia_ukraine_war,Diplomatic mediation momentum,27.0,25.0,critical (risk),0.0,1.6,16.2,15.64,1.1090354888959124,1,critical (risk)
us_economic_statecraft::tariff_intensity,us_economic_statecraft,Tariff intensity,31.0,17.0,active (lever),1.2,0.0,19.08,10.2,0.8317766166719344,1,active (lever)
gulf_redsea_shipping::pipeline_throughput_util,gulf_redsea_shipping,Pipeline throughput utilization,8.0,8.0,buffering (inert),0.0,0.0,4.8,4.8,0.0,0,buffering (inert)
gulf_redsea_shipping::refinery_throughput_util,gulf_redsea_shipping,Refinery throughput utilization,8.0,12.0,buffering (inert),0.0,0.0,4.8,7.199999999999999,0.0,0,buffering (inert)
