node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
shipping_chokepoints::chokepoint_congestion,shipping_chokepoints,Chokepoint congestion,24.0,23.0,critical (risk),12.3,7.85,19.32,16.939999999999998,32.43017393554712,4,critical (risk)
ai_economic_shift::compute_demand_intensity,ai_economic_shift,Compute demand intensity,26.0,21.0,critical (risk),11.6,6.1499999999999995,20.24,15.059999999999999,28.56752294570528,4,critical (risk)
us_china_tech_trade::component_avail,us_china_tech_trade,Component availability,24.0,24.0,critical (risk),5.55,10.5,16.619999999999997,18.599999999999998,25.83147849456731,4,critical (risk)
russia_ukraine_war::energy_flow_disruption,russia_ukraine_war,Energy flow disruption,18.0,21.0,critical (risk),9.700000000000001,4.3500000000000005,14.68,14.34,22.61260266969911,4,critical (risk)
us_iran_standoff::blockade_effectiveness,us_iran_standoff,Blockade effectiveness,31.0,14.0,active (lever),8.95,5.0,22.18,10.4,22.4516588784557,4,active (lever)
us_iran_standoff::maritime_incident_rate,us_iran_standoff,Maritime incident rate,28.0,13.0,active (lever),6.5,6.05,19.400000000000002,10.219999999999999,20.19844580104796,4,active (lever)
us_iran_standoff::global_oil_price_level,us_iran_standoff,Global oil price level,7.0,23.0,reactive (sensor),5.55,6.300000000000001,6.42,16.32,19.071839262344092,4,reactive (sensor)
russia_ukraine_war::drone_missile_strike_rat,russia_ukraine_war,Drone and missile strike rate,33.0,12.0,active (lever),5.3,6.2,21.92,9.68,18.508535992992154,4,active (lever)
shipping_chokepoints::global_freight_rates,shipping_chokepoints,Global freight rate level,15.0,25.0,reactive (sensor),3.7,6.8999999999999995,10.48,17.759999999999998,17.060041871801463,4,reactive (sensor)
us_china_tech_trade::geo_risk_percep,us_china_tech_trade,Geopolitical risk perception,29.0,24.0,critical (risk),7.85,2.7,20.54,15.479999999999999,16.97956997617976,4,critical (risk)
ai_economic_shift::infra_invest_rate,ai_economic_shift,Infrastructure investment rate,23.0,22.0,critical (risk),3.5,6.1,15.2,15.639999999999999,15.450603959367362,4,critical (risk)
us_china_tech_trade::private_fin_mobil,us_china_tech_trade,Private financial mobilization,24.0,25.0,critical (risk),3.7,5.0,15.879999999999999,17.0,14.002109838176672,4,critical (risk)
us_china_tech_trade::supply_reconfig_rate,us_china_tech_trade,Supply-chain reconfiguration rate,24.0,29.0,critical (risk),3.5000000000000004,6.15,15.799999999999999,19.86,13.377740584806945,3,critical (risk)
shipping_chokepoints::port_infrastructure_capa,shipping_chokepoints,Port infrastructure capacity,21.0,22.0,critical (risk),2.5,5.2,13.6,15.28,12.392671925742572,4,critical (risk)
us_iran_standoff::oil_flow_through_choke,us_iran_standoff,Oil flow through choke point,25.0,18.0,critical (risk),3.5999999999999996,4.1,16.44,12.44,12.39267192574257,4,active (lever)
us_china_tech_trade::tariff_enforce_int,us_china_tech_trade,Tariff enforcement intensity,32.0,23.0,active (lever),2.8,4.1,20.32,15.44,11.105121595795291,4,critical (risk)
russia_ukraine_war::regional_security_tensio,russia_ukraine_war,Regional security tension,31.0,25.0,critical (risk),6.6,0.0,21.24,15.0,10.622290222065061,4,critical (risk)
shipping_chokepoints::supply_chain_resilience,shipping_chokepoints,Supply chain resilience,20.0,28.0,critical (risk),3.6000000000000005,3.5000000000000004,13.440000000000001,18.200000000000003,9.842689963951225,3,critical (risk)
ai_economic_shift::asset_valuations_level,ai_economic_shift,Asset valuations level,20.0,26.0,critical (risk),0.0,5.8999999999999995,12.0,17.96,9.495683683361191,4,critical (risk)
ai_economic_shift::capital_inflow_rate,ai_economic_shift,Capital inflow rate,26.0,22.0,critical (risk),1.3,4.800000000000001,16.12,15.12,8.456395602831334,3,critical (risk)
shipping_chokepoints::foreign_investment_flows,shipping_chokepoints,Foreign investment flows,26.0,29.0,critical (risk),1.2,3.9499999999999997,16.08,18.979999999999997,5.657853286640765,2,critical (risk)
russia_ukraine_war::coastal_infrastructure_d,russia_ukraine_war,Coastal infrastructure damage,27.0,9.0,active (lever),4.1,0.0,17.84,5.3999999999999995,4.5043103835392495,2,active (lever)
russia_ukraine_war::maritime_export_throughp,russia_ukraine_war,Maritime export throughput,12.0,26.0,reactive (sensor),0.0,2.5999999999999996,7.199999999999999,16.64,2.856391950537085,2,reactive (sensor)
us_iran_standoff::shipping_insurance_premi,us_iran_standoff,Shipping insurance premium level,6.0,24.0,reactive (sensor),0.0,0.0,3.5999999999999996,14.399999999999999,0.0,0,reactive (sensor)
us_iran_standoff::maritime_transit_rate,us_iran_standoff,Maritime transit rate,22.0,19.0,critical (risk),0.0,0.0,13.2,11.4,0.0,0,active (lever)
us_iran_standoff::naval_deployment_density,us_iran_standoff,Naval deployment density,24.0,13.0,active (lever),0.0,0.0,14.399999999999999,7.8,0.0,0,active (lever)
us_iran_standoff::domestic_political_press,us_iran_standoff,Domestic political pressure,6.0,21.0,reactive (sensor),0.0,0.0,3.5999999999999996,12.6,0.0,0,reactive (sensor)
us_iran_standoff::economic_pressure_intens,us_iran_standoff,Economic pressure intensity,16.0,13.0,buffering (inert),0.0,0.0,9.6,7.8,0.0,0,buffering (inert)
us_iran_standoff::proxy_activity_intensity,us_iran_standoff,Proxy activity intensity,29.0,5.0,active (lever),0.0,0.0,17.4,3.0,0.0,0,active (lever)
us_iran_standoff::trade_rerouting_cost,us_iran_standoff,Trade rerouting cost,8.0,15.0,buffering (inert),0.0,0.0,4.8,9.0,0.0,0,buffering (inert)
us_iran_standoff::energy_market_volatility,us_iran_standoff,Energy market volatility,5.0,22.0,reactive (sensor),0.0,0.0,3.0,13.2,0.0,0,reactive (sensor)
us_iran_standoff::global_fuel_supply_gap,us_iran_standoff,Global fuel supply gap,11.0,12.0,buffering (inert),0.0,0.0,6.6,7.199999999999999,0.0,0,buffering (inert)
us_iran_standoff::vessel_compliance_rate,us_iran_standoff,Vessel compliance rate,18.0,16.0,critical (risk),0.0,0.0,10.799999999999999,9.6,0.0,0,buffering (inert)
