node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_trade::export_controls_tightnes,us_china_tech_trade,Export controls tightness,17.0,9.0,active (lever),11.05,6.25,14.620000000000001,7.8999999999999995,27.843275885109936,4,active (lever)
russia_ukraine_war::arms_transfer_rate,russia_ukraine_war,Arms transfer volume,18.0,10.0,active (lever),5.299999999999999,11.999999999999998,12.919999999999998,10.8,27.84327588510993,4,active (lever)
global_bond_repricing::funding_stress,global_bond_repricing,Short-term funding stress,31.0,25.0,critical (risk),9.3,6.9,22.32,17.76,26.072894181432428,4,critical (risk)
global_bond_repricing::long_term_bond_yield,global_bond_repricing,Long-term bond yield,24.0,33.0,reactive (sensor),4.0,9.5,15.999999999999998,23.6,21.727411817860354,4,critical (risk)
europe_political_shift::coalition_stability,europe_political_shift,Coalition stability,21.0,31.0,critical (risk),6.75,6.199999999999999,15.3,21.08,20.842220966021596,4,critical (risk)
russia_ukraine_war::economic_pressure,russia_ukraine_war,Economic pressure level,20.0,9.0,active (lever),8.45,3.0,15.379999999999999,6.6,18.42806409737045,4,active (lever)
gulf_maritime_conflict::conflict_intensity,gulf_maritime_conflict,Conflict intensity,38.0,6.0,active (lever),6.300000000000001,4.699999999999999,25.32,5.4799999999999995,17.703817036775103,4,active (lever)
europe_political_shift::policy_uncertainty,europe_political_shift,Policy uncertainty,24.0,26.0,critical (risk),2.4,8.4,15.36,18.96,17.381929454288283,4,critical (risk)
us_china_tech_trade::semiconductor_prod_rate,us_china_tech_trade,Semiconductor production rate,15.0,18.0,critical (risk),4.3999999999999995,6.4,10.76,13.36,17.381929454288283,4,reactive (sensor)
gulf_maritime_conflict::maritime_security_risk,gulf_maritime_conflict,Maritime security risk,28.0,7.0,active (lever),5.2,4.699999999999999,18.880000000000003,6.08,15.93343533309759,4,active (lever)
europe_political_shift::far_right_support,europe_political_shift,Far‑right electoral support,30.0,29.0,critical (risk),6.000000000000001,3.45,20.4,18.779999999999998,15.20918827250225,4,critical (risk)
europe_political_shift::political_trust,europe_political_shift,Public trust in political institutions,26.0,30.0,critical (risk),2.7,6.000000000000001,16.68,20.4,14.002109838176674,4,critical (risk)
global_bond_repricing::portfolio_reallocation,global_bond_repricing,Portfolio reallocation rate,31.0,36.0,critical (risk),2.5,6.1000000000000005,19.599999999999998,24.04,13.841166046933266,4,critical (risk)
russia_ukraine_war::security_response,russia_ukraine_war,Security response intensity,20.0,24.0,critical (risk),5.3,2.7,14.120000000000001,15.479999999999999,12.875503299472802,4,critical (risk)
gulf_maritime_conflict::shipping_throughput_rate,gulf_maritime_conflict,Shipping throughput rate,20.0,24.0,critical (risk),3.9000000000000004,3.5000000000000004,13.56,15.799999999999999,10.25857827228719,3,critical (risk)
gulf_maritime_conflict::oil_supply_disruption_ra,gulf_maritime_conflict,Oil supply disruption rate,27.0,24.0,critical (risk),6.6,0.0,18.84,14.399999999999999,9.149542783391277,3,critical (risk)
russia_ukraine_war::kinetic_attack_rate,russia_ukraine_war,Kinetic attack intensity,29.0,17.0,critical (risk),5.0,1.2,19.4,10.68,8.595025038943321,3,active (lever)
gulf_maritime_conflict::political_pressure_on_po,gulf_maritime_conflict,Political pressure on policymakers,12.0,21.0,critical (risk),3.1999999999999997,2.5,8.479999999999999,13.6,7.901877858383375,3,reactive (sensor)
us_china_tech_trade::ai_infra_investment_rate,us_china_tech_trade,AI infrastructure investment rate,24.0,23.0,critical (risk),0.0,4.95,14.399999999999999,15.78,6.8621570875434585,3,critical (risk)
global_bond_repricing::short_term_rate,global_bond_repricing,Short-term interest rate,34.0,24.0,critical (risk),2.4,1.2,21.36,14.879999999999999,4.990659700031606,3,critical (risk)
global_bond_repricing::rate_expectations,global_bond_repricing,Interest-rate expectations,35.0,27.0,critical (risk),1.2,1.2,21.48,16.68,1.6635532333438687,1,critical (risk)
europe_political_shift::social_cohesion,europe_political_shift,Social cohesion,28.0,30.0,critical (risk),1.4,0.0,17.36,18.0,0.9704060527839233,1,critical (risk)
us_china_tech_trade::tech_innovation_rate,us_china_tech_trade,Technology innovation rate,20.0,18.0,critical (risk),0.0,1.3,12.0,11.319999999999999,0.9010913347279289,1,active (lever)
us_china_tech_trade::compute_infra_capacity,us_china_tech_trade,Compute infrastructure capacity,14.0,24.0,reactive (sensor),0.0,1.2,8.4,14.879999999999999,0.8317766166719344,1,reactive (sensor)
gulf_maritime_conflict::crude_oil_price_level,gulf_maritime_conflict,Crude oil price level,9.0,27.0,reactive (sensor),0.0,0.0,5.3999999999999995,16.2,0.0,0,reactive (sensor)
gulf_maritime_conflict::market_volatility_expect,gulf_maritime_conflict,Market volatility expectation,4.0,17.0,reactive (sensor),0.0,0.0,2.4,10.2,0.0,0,buffering (inert)
gulf_maritime_conflict::chokepoint_utilization,gulf_maritime_conflict,Chokepoint utilization,19.0,17.0,critical (risk),0.0,0.0,11.4,10.2,0.0,0,buffering (inert)
gulf_maritime_conflict::financial_sanctions_inte,gulf_maritime_conflict,Financial sanctions intensity,9.0,4.0,buffering (inert),0.0,0.0,5.3999999999999995,2.4,0.0,0,buffering (inert)
gulf_maritime_conflict::insurance_and_freight_pr,gulf_maritime_conflict,Insurance and freight premiums,8.0,16.0,buffering (inert),0.0,0.0,4.8,9.6,0.0,0,buffering (inert)
gulf_maritime_conflict::shipping_rerouting_rate,gulf_maritime_conflict,Shipping rerouting rate,10.0,14.0,buffering (inert),0.0,0.0,6.0,8.4,0.0,0,buffering (inert)
gulf_maritime_conflict::strategic_reserve_level,gulf_maritime_conflict,Strategic reserve level,6.0,10.0,buffering (inert),0.0,0.0,3.5999999999999996,6.0,0.0,0,buffering (inert)
gulf_maritime_conflict::refined_product_availabi,gulf_maritime_conflict,Refined product availability,12.0,20.0,critical (risk),0.0,0.0,7.199999999999999,12.0,0.0,0,reactive (sensor)
gulf_maritime_conflict::global_trade_flow_volume,gulf_maritime_conflict,Global trade flow volume,20.0,22.0,critical (risk),0.0,0.0,12.0,13.2,0.0,0,critical (risk)
gulf_maritime_conflict::energy_infrastructure_da,gulf_maritime_conflict,Energy infrastructure damage,15.0,5.0,active (lever),0.0,0.0,9.0,3.0,0.0,0,buffering (inert)
gulf_maritime_conflict::refinery_operating_rate,gulf_maritime_conflict,Refinery operating rate,10.0,13.0,buffering (inert),0.0,0.0,6.0,7.8,0.0,0,buffering (inert)
russia_ukraine_war::humanitarian_stress,russia_ukraine_war,Humanitarian stress level,9.0,20.0,reactive (sensor),0.0,0.0,5.3999999999999995,12.0,0.0,0,reactive (sensor)
russia_ukraine_war::frontline_cohesion,russia_ukraine_war,Frontline political cohesion,15.0,17.0,critical (risk),0.0,0.0,9.0,10.2,0.0,0,buffering (inert)
us_china_tech_trade::fab_lead_time,us_china_tech_trade,Fabrication lead time,15.0,16.0,critical (risk),0.0,0.0,9.0,9.6,0.0,0,buffering (inert)
russia_ukraine_war::signal_ambiguity,russia_ukraine_war,Strategic signal ambiguity,9.0,14.0,reactive (sensor),0.0,0.0,5.3999999999999995,8.4,0.0,0,buffering (inert)
russia_ukraine_war::public_resilience,russia_ukraine_war,Public resilience and morale,8.0,22.0,reactive (sensor),0.0,0.0,4.8,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::war_financing,russia_ukraine_war,War financing capacity,12.0,14.0,reactive (sensor),0.0,0.0,7.199999999999999,8.4,0.0,0,buffering (inert)
russia_ukraine_war::critical_infra_vuln,russia_ukraine_war,Critical infrastructure vulnerability,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
russia_ukraine_war::opposing_cohesion,russia_ukraine_war,Opposing political cohesion,13.0,13.0,buffering (inert),0.0,0.0,7.8,7.8,0.0,0,buffering (inert)
russia_ukraine_war::defense_readiness,russia_ukraine_war,Defense readiness capacity,17.0,18.0,critical (risk),0.0,0.0,10.2,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::aerial_incident_rate,russia_ukraine_war,Aerial incident rate,17.0,13.0,active (lever),0.0,0.0,10.2,7.8,0.0,0,buffering (inert)
russia_ukraine_war::hybrid_sabotage_rate,russia_ukraine_war,Hybrid sabotage activity,20.0,12.0,active (lever),0.0,0.0,12.0,7.199999999999999,0.0,0,active (lever)
russia_ukraine_war::negotiation_receptivity,russia_ukraine_war,Negotiation receptivity,13.0,18.0,reactive (sensor),0.0,0.0,7.8,10.799999999999999,0.0,0,buffering (inert)
russia_ukraine_war::diplomatic_engagement,russia_ukraine_war,Diplomatic engagement,13.0,12.0,buffering (inert),0.0,0.0,7.8,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_trade::compute_unit_price,us_china_tech_trade,Compute unit price,10.0,23.0,reactive (sensor),0.0,0.0,6.0,13.799999999999999,0.0,0,reactive (sensor)
us_china_tech_trade::information_flow_velocit,us_china_tech_trade,Information flow velocity,15.0,15.0,active (lever),0.0,0.0,9.0,9.0,0.0,0,buffering (inert)
us_china_tech_trade::regulatory_scrutiny,us_china_tech_trade,Regulatory scrutiny intensity,14.0,12.0,buffering (inert),0.0,0.0,8.4,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_trade::biosecurity_risk_level,us_china_tech_trade,Biosecurity risk level,4.0,12.0,buffering (inert),0.0,0.0,2.4,7.199999999999999,0.0,0,buffering (inert)
us_china_tech_trade::cybersecurity_risk_level,us_china_tech_trade,Cybersecurity risk level,12.0,10.0,buffering (inert),0.0,0.0,7.199999999999999,6.0,0.0,0,buffering (inert)
us_china_tech_trade::compute_market_conc,us_china_tech_trade,Compute market concentration,17.0,19.0,critical (risk),0.0,0.0,10.2,11.4,0.0,0,buffering (inert)
us_china_tech_trade::industrial_subsidy_level,us_china_tech_trade,Industrial subsidy level,15.0,4.0,active (lever),0.0,0.0,9.0,2.4,0.0,0,buffering (inert)
us_china_tech_trade::ai_talent_stock,us_china_tech_trade,AI talent stock,15.0,13.0,active (lever),0.0,0.0,9.0,7.8,0.0,0,buffering (inert)
us_china_tech_trade::ai_compute_demand,us_china_tech_trade,AI compute demand,23.0,10.0,active (lever),0.0,0.0,13.799999999999999,6.0,0.0,0,active (lever)
us_china_tech_trade::supply_chain_resilience,us_china_tech_trade,Supply‑chain resilience,14.0,18.0,reactive (sensor),0.0,0.0,8.4,10.799999999999999,0.0,0,buffering (inert)
global_bond_repricing::currency_strength,global_bond_repricing,Currency strength differential,20.0,30.0,reactive (sensor),0.0,0.0,12.0,18.0,0.0,0,critical (risk)
global_bond_repricing::credit_spread_level,global_bond_repricing,Credit spread level,24.0,26.0,reactive (sensor),0.0,0.0,14.399999999999999,15.6,0.0,0,critical (risk)
global_bond_repricing::market_liquidity,global_bond_repricing,Market liquidity condition,24.0,22.0,buffering (inert),0.0,0.0,14.399999999999999,13.2,0.0,0,critical (risk)
global_bond_repricing::inflation_expectations,global_bond_repricing,Inflation expectations,31.0,20.0,active (lever),0.0,0.0,18.599999999999998,12.0,0.0,0,critical (risk)
global_bond_repricing::yield_curve_slope,global_bond_repricing,Yield curve slope,25.0,24.0,critical (risk),0.0,0.0,15.0,14.399999999999999,0.0,0,critical (risk)
global_bond_repricing::real_yield_level,global_bond_repricing,Real yield level,24.0,23.0,buffering (inert),0.0,0.0,14.399999999999999,13.799999999999999,0.0,0,critical (risk)
global_bond_repricing::fiscal_financing_pressur,global_bond_repricing,Fiscal financing pressure,26.0,19.0,active (lever),0.0,0.0,15.6,11.4,0.0,0,active (lever)
global_bond_repricing::precious_metal_price,global_bond_repricing,Precious metal price level,8.0,20.0,buffering (inert),0.0,0.0,4.8,12.0,0.0,0,reactive (sensor)
global_bond_repricing::safe_haven_demand,global_bond_repricing,Safe-haven demand,26.0,24.0,critical (risk),0.0,0.0,15.6,14.399999999999999,0.0,0,critical (risk)
