node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_ai_tech_rivalry::tech_geopolitical_tensio,us_china_ai_tech_rivalry,Tech geopolitical tension,32.0,20.0,active (lever),15.8,7.4,25.52,14.96,37.33895956847113,4,critical (risk)
global_financial_tension::yield_volatility,global_financial_tension,Yield volatility,19.0,26.0,critical (risk),7.2,7.15,14.280000000000001,18.46,23.095434043429343,4,critical (risk)
mideast_iran_us_conflict::supply_disruption_risk,mideast_iran_us_conflict,Energy supply disruption risk,30.0,31.0,critical (risk),11.850000000000001,2.25,22.740000000000002,19.499999999999996,22.693074565320817,4,critical (risk)
us_trade_protectionism::supply_chain_disruption,us_trade_protectionism,Supply chain disruption level,21.0,10.0,active (lever),6.6,7.05,15.24,8.82,21.968827504725468,4,active (lever)
global_financial_tension::policy_rate_expectations,global_financial_tension,Policy rate expectations,27.0,23.0,critical (risk),5.55,7.25,18.419999999999998,16.7,20.600805279156486,4,critical (risk)
us_trade_protectionism::trade_barrier_level,us_trade_protectionism,Trade barrier level,26.0,1.0,active (lever),6.6,6.199999999999999,18.24,3.08,20.600805279156482,4,active (lever)
global_financial_tension::long_term_yield,global_financial_tension,Long-term bond yield,25.0,32.0,critical (risk),5.5,6.000000000000001,17.2,21.6,18.508535992992154,4,critical (risk)
russia_ukraine_war::energy_supply_severity,russia_ukraine_war,Severity of energy supply disruptions,27.0,29.0,critical (risk),8.15,3.3,19.46,18.72,18.42806409737045,4,critical (risk)
russia_ukraine_war::intensity_conflict,russia_ukraine_war,Intensity of military conflict,36.0,24.0,critical (risk),8.35,2.4,24.939999999999998,15.36,17.301457558666577,4,critical (risk)
us_china_ai_tech_rivalry::semiconductor_capacity,us_china_ai_tech_rivalry,Semiconductor manufacturing capacity,32.0,28.0,critical (risk),3.8,6.8999999999999995,20.72,19.560000000000002,17.22098566304487,4,critical (risk)
us_trade_protectionism::asset_price_volatility,us_trade_protectionism,Asset price volatility,9.0,31.0,reactive (sensor),2.5999999999999996,7.95,6.4399999999999995,21.779999999999998,16.97956997617976,4,reactive (sensor)
us_trade_protectionism::tariff_policy_uncertaint,us_trade_protectionism,Tariff policy uncertainty,30.0,1.0,active (lever),4.9,5.4,19.96,2.7600000000000002,16.577210498071235,4,active (lever)
mideast_iran_us_conflict::shipping_insurance_premi,mideast_iran_us_conflict,War-risk insurance premium level,16.0,29.0,reactive (sensor),2.7,7.2,10.68,20.279999999999998,15.933435333097593,4,reactive (sensor)
russia_ukraine_war::military_aid_flow,russia_ukraine_war,Rate of external military aid flows,23.0,25.0,reactive (sensor),2.7,6.4,14.879999999999999,17.560000000000002,12.615278686191006,3,critical (risk)
us_china_ai_tech_rivalry::capital_flow_ai_infra,us_china_ai_tech_rivalry,Capital flows to AI infrastructure,31.0,29.0,critical (risk),1.2,7.7,19.08,20.479999999999997,12.338019813967026,3,critical (risk)
mideast_iran_us_conflict::oil_export_flow_volume,mideast_iran_us_conflict,Oil export flow volume through the region,27.0,33.0,critical (risk),3.6000000000000005,4.5,17.64,21.6,11.228984325071115,3,critical (risk)
mideast_iran_us_conflict::maritime_security_commit,mideast_iran_us_conflict,Maritime security commitment intensity,27.0,23.0,critical (risk),2.4,5.2,17.16,15.879999999999999,10.535837144511168,3,critical (risk)
russia_ukraine_war::sanctions_stringency,russia_ukraine_war,Stringency of sanctions measures,29.0,27.0,critical (risk),6.0,2.25,19.799999999999997,17.099999999999998,9.063551381511905,2,critical (risk)
us_china_ai_tech_rivalry::compute_deployment_rate,us_china_ai_tech_rivalry,AI compute deployment rate,25.0,35.0,critical (risk),2.7,3.6000000000000005,16.08,22.44,8.733654475055312,3,critical (risk)
us_trade_protectionism::semiconductor_demand,us_trade_protectionism,Semiconductor demand,19.0,9.0,active (lever),1.1,4.300000000000001,11.84,7.12,7.485989550047409,3,buffering (inert)
mideast_iran_us_conflict::shipping_transit_rate,mideast_iran_us_conflict,Maritime transit rate through chokepoints,24.0,29.0,critical (risk),2.7,2.0999999999999996,15.479999999999999,18.24,3.3271064666877375,1,critical (risk)
global_financial_tension::central_bank_credibility,global_financial_tension,Monetary authority credibility,26.0,14.0,active (lever),2.5999999999999996,0.0,16.64,8.4,2.856391950537085,2,active (lever)
global_financial_tension::yield_curve_slope,global_financial_tension,Yield curve slope,19.0,29.0,critical (risk),0.0,2.0999999999999996,11.4,18.24,1.455609079175885,1,reactive (sensor)
mideast_iran_us_conflict::military_strike_frequenc,mideast_iran_us_conflict,Rate of military strikes and kinetic incidents,36.0,11.0,active (lever),0.0,0.0,21.599999999999998,6.6,0.0,0,active (lever)
mideast_iran_us_conflict::oil_price_level,mideast_iran_us_conflict,Global oil price level,7.0,35.0,reactive (sensor),0.0,0.0,4.2,21.0,0.0,0,reactive (sensor)
mideast_iran_us_conflict::commercial_normalization,mideast_iran_us_conflict,Degree of commercial normalization,26.0,30.0,critical (risk),0.0,0.0,15.6,18.0,0.0,0,critical (risk)
mideast_iran_us_conflict::market_volatility_expect,mideast_iran_us_conflict,Market volatility expectation,13.0,32.0,reactive (sensor),0.0,0.0,7.8,19.2,0.0,0,reactive (sensor)
mideast_iran_us_conflict::spare_production_capacit,mideast_iran_us_conflict,Spare oil production capacity,10.0,4.0,buffering (inert),0.0,0.0,6.0,2.4,0.0,0,buffering (inert)
mideast_iran_us_conflict::strategic_reserve_level,mideast_iran_us_conflict,Strategic petroleum reserve level,7.0,10.0,buffering (inert),0.0,0.0,4.2,6.0,0.0,0,buffering (inert)
mideast_iran_us_conflict::diplomatic_engagement_in,mideast_iran_us_conflict,Diplomatic engagement intensity,23.0,18.0,buffering (inert),0.0,0.0,13.799999999999999,10.799999999999999,0.0,0,active (lever)
mideast_iran_us_conflict::chokepoint_control_conce,mideast_iran_us_conflict,Concentration of control over transit corridors,26.0,14.0,active (lever),0.0,0.0,15.6,8.4,0.0,0,active (lever)
mideast_iran_us_conflict::alternative_route_capaci,mideast_iran_us_conflict,Alternative route and transit capacity,20.0,16.0,buffering (inert),0.0,0.0,12.0,9.6,0.0,0,buffering (inert)
