node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
middle_east_energy::military_deployment,middle_east_energy,Military force deployment intensity,23.0,11.0,active (lever),10.850000000000001,5.9,18.14,8.96,26.95808503327118,4,active (lever)
space_weapons_race::counterspace_capability_,space_weapons_race,Counterspace capability level,31.0,23.0,critical (risk),8.65,7.3999999999999995,22.06,16.759999999999998,25.83147849456731,4,critical (risk)
western_alliance_realign::trade_tension_partner,western_alliance_realign,Trade tension with major trading partner,26.0,17.0,active (lever),6.45,8.899999999999999,18.18,13.759999999999998,24.704871955863435,4,critical (risk)
us_china_tech_rivalry::geo_tension_level,us_china_tech_rivalry,Geopolitical tension level,35.0,15.0,active (lever),7.449999999999999,7.800000000000001,23.98,12.120000000000001,24.54392816462003,4,critical (risk)
western_alliance_realign::diplomatic_alignment,western_alliance_realign,Diplomatic alignment with a foreign union,29.0,31.0,critical (risk),8.400000000000002,6.1000000000000005,20.759999999999998,21.04,23.33684973029446,4,critical (risk)
space_weapons_race::launch_cadence,space_weapons_race,Launch cadence,25.0,22.0,critical (risk),4.8,9.2,16.92,16.88,22.532130774077405,4,critical (risk)
us_china_tech_rivalry::advanced_chip_capacity,us_china_tech_rivalry,Advanced semiconductor production capacity,26.0,28.0,critical (risk),6.2,7.699999999999999,18.08,19.880000000000003,22.37118698283399,4,critical (risk)
us_china_tech_rivalry::regulatory_restrictions,us_china_tech_rivalry,Regulatory restriction intensity,31.0,19.0,active (lever),5.0,7.500000000000001,20.599999999999998,14.4,20.117973905426254,4,critical (risk)
russia_ukraine_war::energy_supply_disruption,russia_ukraine_war,Energy supply disruption,22.0,22.0,critical (risk),6.8999999999999995,5.6,15.959999999999999,15.44,20.117973905426254,4,critical (risk)
russia_ukraine_war::military_engagement,russia_ukraine_war,Military engagement intensity,32.0,24.0,critical (risk),8.65,3.3,22.66,15.719999999999999,19.232783053587497,4,critical (risk)
space_weapons_race::space_defense_production,space_weapons_race,Space defense production rate,24.0,24.0,critical (risk),5.6,5.9,16.639999999999997,16.759999999999998,18.508535992992154,4,critical (risk)
western_alliance_realign::regulatory_alignment,western_alliance_realign,Regulatory alignment with external standards,23.0,22.0,critical (risk),5.8999999999999995,5.1,16.16,15.239999999999998,17.703817036775103,4,critical (risk)
middle_east_energy::insurance_premium_avail,middle_east_energy,Insurance premium and availability,14.0,22.0,critical (risk),3.6000000000000005,7.25,9.84,16.1,17.46240134990999,4,reactive (sensor)
russia_ukraine_war::arms_flow_rate,russia_ukraine_war,Arms flow rate,21.0,16.0,active (lever),5.199999999999999,5.0,14.68,11.6,16.416266706827823,4,active (lever)
western_alliance_realign::integration_capacity,western_alliance_realign,Institutional integration capacity,25.0,19.0,active (lever),4.8,5.0,16.92,13.4,15.772491541854183,4,critical (risk)
russia_ukraine_war::alliance_cohesion_level,russia_ukraine_war,Alliance cohesion level,25.0,18.0,critical (risk),3.6000000000000005,4.800000000000001,16.44,12.719999999999999,13.519278464446446,4,critical (risk)
space_weapons_race::orbital_weapons_density,space_weapons_race,Orbital weapons density,36.0,21.0,critical (risk),6.05,1.3,24.019999999999996,13.12,11.829368656390637,4,critical (risk)
russia_ukraine_war::drone_attack_rate,russia_ukraine_war,Drone attack rate,25.0,17.0,critical (risk),2.4,3.7,15.96,11.68,9.817571265848011,4,critical (risk)
middle_east_energy::chokepoint_accessibility,middle_east_energy,Maritime chokepoint accessibility,29.0,15.0,active (lever),4.3500000000000005,2.4,19.14,9.96,9.357486937559262,3,active (lever)
middle_east_energy::fuel_price_level,middle_east_energy,Fuel and oil price level,14.0,22.0,critical (risk),3.4999999999999996,2.4,9.8,14.16,8.179136730607354,3,reactive (sensor)
us_china_tech_rivalry::tech_capital_inflow_rate,us_china_tech_rivalry,Capital inflow rate to tech,26.0,27.0,critical (risk),1.5,3.8,16.2,17.72,7.347360113935419,3,critical (risk)
middle_east_energy::energy_export_capacity,middle_east_energy,Energy export capacity,20.0,22.0,critical (risk),0.0,3.8000000000000003,12.0,14.719999999999999,4.1747266969388175,2,critical (risk)
middle_east_energy::fuel_affordability,middle_east_energy,Household fuel affordability,2.0,17.0,reactive (sensor),0.0,0.0,1.2,10.2,0.0,0,buffering (inert)
middle_east_energy::critical_infra_damage,middle_east_energy,Critical infrastructure damage,27.0,8.0,active (lever),0.0,0.0,16.2,4.8,0.0,0,active (lever)
middle_east_energy::shipping_reroute_rate,middle_east_energy,Shipping rerouting rate,17.0,22.0,critical (risk),0.0,0.0,10.2,13.2,0.0,0,reactive (sensor)
middle_east_energy::market_volatility,middle_east_energy,Market volatility and risk premia,9.0,23.0,reactive (sensor),0.0,0.0,5.3999999999999995,13.799999999999999,0.0,0,reactive (sensor)
middle_east_energy::escalation_pressure,middle_east_energy,Conflict escalation pressure,27.0,12.0,active (lever),0.0,0.0,16.2,7.199999999999999,0.0,0,active (lever)
middle_east_energy::diplomatic_tension,middle_east_energy,Diplomatic tension level,18.0,12.0,active (lever),0.0,0.0,10.799999999999999,7.199999999999999,0.0,0,active (lever)
middle_east_energy::munitions_inventory,middle_east_energy,Arms and munitions inventory levels,13.0,6.0,buffering (inert),0.0,0.0,7.8,3.5999999999999996,0.0,0,buffering (inert)
middle_east_energy::supply_chain_lead_time,middle_east_energy,Supply chain lead time for energy inputs,8.0,18.0,reactive (sensor),0.0,0.0,4.8,10.799999999999999,0.0,0,buffering (inert)
middle_east_energy::freight_rate_level,middle_east_energy,Freight and shipping cost level,6.0,23.0,reactive (sensor),0.0,0.0,3.5999999999999996,13.799999999999999,0.0,0,reactive (sensor)
middle_east_energy::infrastructure_repair,middle_east_energy,Repair and restoration rate,13.0,4.0,buffering (inert),0.0,0.0,7.8,2.4,0.0,0,buffering (inert)
russia_ukraine_war::information_warfare,russia_ukraine_war,Information warfare intensity,14.0,16.0,buffering (inert),0.0,0.0,8.4,9.6,0.0,0,buffering (inert)
russia_ukraine_war::diplomatic_engagement,russia_ukraine_war,Diplomatic engagement intensity,16.0,19.0,reactive (sensor),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
russia_ukraine_war::domestic_political_suppo,russia_ukraine_war,Domestic political support,18.0,20.0,critical (risk),0.0,0.0,10.799999999999999,12.0,0.0,0,critical (risk)
us_china_tech_rivalry::chip_tech_diffusion_rate,us_china_tech_rivalry,Semiconductor technology diffusion rate,20.0,29.0,critical (risk),0.0,0.0,12.0,17.4,0.0,0,critical (risk)
us_china_tech_rivalry::ai_capability_growth,us_china_tech_rivalry,AI capability growth,29.0,29.0,critical (risk),0.0,0.0,17.4,17.4,0.0,0,critical (risk)
us_china_tech_rivalry::market_sentiment_tech,us_china_tech_rivalry,Market sentiment toward technology sector,17.0,22.0,reactive (sensor),0.0,0.0,10.2,13.2,0.0,0,reactive (sensor)
russia_ukraine_war::civilian_infra_damage,russia_ukraine_war,Civilian infrastructure damage,11.0,14.0,buffering (inert),0.0,0.0,6.6,8.4,0.0,0,buffering (inert)
russia_ukraine_war::border_security_strength,russia_ukraine_war,Border and transport node security,9.0,16.0,buffering (inert),0.0,0.0,5.3999999999999995,9.6,0.0,0,buffering (inert)
russia_ukraine_war::sanctions_pressure_level,russia_ukraine_war,Sanctions pressure level,21.0,17.0,critical (risk),0.0,0.0,12.6,10.2,0.0,0,active (lever)
russia_ukraine_war::sanctions_enforcement,russia_ukraine_war,Sanctions enforcement rigour,16.0,14.0,buffering (inert),0.0,0.0,9.6,8.4,0.0,0,buffering (inert)
russia_ukraine_war::defense_procurement,russia_ukraine_war,Defence procurement rate,14.0,23.0,reactive (sensor),0.0,0.0,8.4,13.799999999999999,0.0,0,reactive (sensor)
russia_ukraine_war::financial_exposure,russia_ukraine_war,Financial connectivity exposure,12.0,14.0,buffering (inert),0.0,0.0,7.199999999999999,8.4,0.0,0,buffering (inert)
russia_ukraine_war::energy_vulnerability,russia_ukraine_war,Energy infrastructure vulnerability,13.0,21.0,reactive (sensor),0.0,0.0,7.8,12.6,0.0,0,reactive (sensor)
russia_ukraine_war::air_defense_effectivenes,russia_ukraine_war,Air defence effectiveness,18.0,16.0,active (lever),0.0,0.0,10.799999999999999,9.6,0.0,0,active (lever)
middle_east_energy::bypass_route_capacity,middle_east_energy,Alternative export route capacity,10.0,13.0,buffering (inert),0.0,0.0,6.0,7.8,0.0,0,buffering (inert)
us_china_tech_rivalry::production_cost_gap,us_china_tech_rivalry,Production cost gap,8.0,9.0,buffering (inert),0.0,0.0,4.8,5.3999999999999995,0.0,0,buffering (inert)
us_china_tech_rivalry::rnd_collaboration_rate,us_china_tech_rivalry,R&D collaboration rate,16.0,25.0,reactive (sensor),0.0,0.0,9.6,15.0,0.0,0,reactive (sensor)
us_china_tech_rivalry::tech_market_liquidity,us_china_tech_rivalry,Technology market liquidity,13.0,18.0,buffering (inert),0.0,0.0,7.8,10.799999999999999,0.0,0,buffering (inert)
us_china_tech_rivalry::domestic_demand_strength,us_china_tech_rivalry,Domestic demand strength,10.0,7.0,buffering (inert),0.0,0.0,6.0,4.2,0.0,0,buffering (inert)
us_china_tech_rivalry::talent_mobility_rate,us_china_tech_rivalry,Cross-border talent mobility,21.0,24.0,critical (risk),0.0,0.0,12.6,14.399999999999999,0.0,0,critical (risk)
us_china_tech_rivalry::data_ip_restrictions,us_china_tech_rivalry,Data and IP transfer restrictions,21.0,19.0,active (lever),0.0,0.0,12.6,11.4,0.0,0,active (lever)
us_china_tech_rivalry::manufacturing_reshoring,us_china_tech_rivalry,Manufacturing reshoring rate,19.0,20.0,reactive (sensor),0.0,0.0,11.4,12.0,0.0,0,critical (risk)
us_china_tech_rivalry::supply_chain_concentrati,us_china_tech_rivalry,Supply-chain geographic concentration,19.0,19.0,buffering (inert),0.0,0.0,11.4,11.4,0.0,0,active (lever)
space_weapons_race::space_technology_maturit,space_weapons_race,Space technology maturity,20.0,17.0,active (lever),0.0,0.0,12.0,10.2,0.0,0,active (lever)
space_weapons_race::military_space_integrati,space_weapons_race,Military space integration,17.0,22.0,critical (risk),0.0,0.0,10.2,13.2,0.0,0,reactive (sensor)
space_weapons_race::arms_control_norm_streng,space_weapons_race,Arms‑control norm strength,10.0,17.0,buffering (inert),0.0,0.0,6.0,10.2,0.0,0,buffering (inert)
space_weapons_race::strategic_mistrust_level,space_weapons_race,Strategic mistrust level,16.0,19.0,critical (risk),0.0,0.0,9.6,11.4,0.0,0,buffering (inert)
space_weapons_race::space_situational_awaren,space_weapons_race,Space situational awareness,14.0,16.0,buffering (inert),0.0,0.0,8.4,9.6,0.0,0,buffering (inert)
us_china_tech_rivalry::cyber_incident_rate,us_china_tech_rivalry,Cyber and security incident rate,14.0,15.0,buffering (inert),0.0,0.0,8.4,9.0,0.0,0,buffering (inert)
space_weapons_race::orbital_debris_density,space_weapons_race,Orbital debris density,13.0,11.0,buffering (inert),0.0,0.0,7.8,6.6,0.0,0,buffering (inert)
space_weapons_race::space_supply_chain_resil,space_weapons_race,Space supply chain resilience,14.0,18.0,reactive (sensor),0.0,0.0,8.4,10.799999999999999,0.0,0,buffering (inert)
space_weapons_race::basing_and_logistics_foo,space_weapons_race,Basing and logistics footprint,14.0,14.0,buffering (inert),0.0,0.0,8.4,8.4,0.0,0,buffering (inert)
space_weapons_race::testing_frequency_of_spa,space_weapons_race,Testing frequency of space systems,24.0,21.0,critical (risk),0.0,0.0,14.399999999999999,12.6,0.0,0,critical (risk)
space_weapons_race::commercial_market_concen,space_weapons_race,Commercial space market concentration,8.0,11.0,buffering (inert),0.0,0.0,4.8,6.6,0.0,0,buffering (inert)
space_weapons_race::diplomatic_pushback_inte,space_weapons_race,Diplomatic pushback intensity,7.0,17.0,buffering (inert),0.0,0.0,4.2,10.2,0.0,0,buffering (inert)
western_alliance_realign::incentive_generosity,western_alliance_realign,Investment incentive generosity,20.0,19.0,buffering (inert),0.0,0.0,12.0,11.4,0.0,0,active (lever)
western_alliance_realign::security_cooperation,western_alliance_realign,Depth of security cooperation,22.0,17.0,buffering (inert),0.0,0.0,13.2,10.2,0.0,0,active (lever)
western_alliance_realign::market_risk_premia,western_alliance_realign,Financial market risk premia,16.0,31.0,reactive (sensor),0.0,0.0,9.6,18.599999999999998,0.0,0,reactive (sensor)
