node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
energy_maritime_chokepoi::maritime_security_incide,energy_maritime_chokepoi,Maritime security incidents,39.0,4.0,active (lever),14.750000000000002,7.3500000000000005,29.3,5.34,35.56857786479362,4,active (lever)
global_monetary_stress::bond_market_volatility,global_monetary_stress,Bond market volatility,19.0,24.0,critical (risk),6.9,11.099999999999998,14.16,18.839999999999996,28.969882423813804,4,critical (risk)
china_us_tech_rivalry::geo_tech_tension,china_us_tech_rivalry,Geopolitical technology tension,27.0,18.0,active (lever),9.4,7.199999999999999,19.96,13.68,26.716669346406068,4,critical (risk)
russia_ukraine_war::military_attack_intensit,russia_ukraine_war,Military attack intensity,33.0,14.0,active (lever),10.649999999999999,4.8,24.060000000000002,10.32,24.865815747106847,4,active (lever)
russia_ukraine_war::energy_export_throughput,russia_ukraine_war,Energy export throughput,11.0,27.0,reactive (sensor),7.15,7.5,9.46,19.2,23.57826541715957,4,reactive (sensor)
global_monetary_stress::long_term_yield,global_monetary_stress,Long-term bond yield,17.0,24.0,critical (risk),5.199999999999999,7.250000000000001,12.28,17.299999999999997,20.037502009804548,4,critical (risk)
energy_maritime_chokepoi::market_risk_perception,energy_maritime_chokepoi,Market risk perception,24.0,25.0,critical (risk),5.3999999999999995,6.500000000000001,16.56,17.6,19.152311157965794,4,critical (risk)
us_iran_confrontation::military_presence_level,us_iran_confrontation,Military presence level,18.0,16.0,critical (risk),4.9,6.0,12.76,12.0,17.542873245531695,4,critical (risk)
china_us_tech_rivalry::capital_flow_to_ai,china_us_tech_rivalry,Capital flow to AI projects,29.0,31.0,critical (risk),2.5,7.25,18.4,21.5,15.692019646232477,4,critical (risk)
us_iran_confrontation::diplomatic_tension_level,us_iran_confrontation,Diplomatic tension level,27.0,23.0,critical (risk),5.45,3.65,18.38,15.259999999999998,12.615278686191004,3,critical (risk)
energy_maritime_chokepoi::chokepoint_transit_capac,energy_maritime_chokepoi,Chokepoint transit capacity,26.0,9.0,active (lever),5.5,2.8,17.8,6.52,11.506243197295094,3,active (lever)
china_us_tech_rivalry::chip_prod_capacity,china_us_tech_rivalry,Chip production capacity,29.0,21.0,active (lever),1.1,5.8999999999999995,17.84,14.959999999999999,11.266065387038703,4,critical (risk)
us_iran_confrontation::offensive_strike_rate,us_iran_confrontation,Offensive strike rate,30.0,25.0,critical (risk),5.7,1.2,20.28,15.48,11.105121595795293,4,critical (risk)
global_monetary_stress::fx_intervention_flow,global_monetary_stress,Official FX intervention,16.0,13.0,active (lever),0.0,5.9399999999999995,9.6,10.176,9.560061199858556,4,buffering (inert)
energy_maritime_chokepoi::tanker_fleet_availabilit,energy_maritime_chokepoi,Tanker fleet availability,22.0,26.0,critical (risk),1.6,4.1,13.84,17.24,7.901877858383375,3,critical (risk)
energy_maritime_chokepoi::seaborne_hydrocarb_flow,energy_maritime_chokepoi,Seaborne hydrocarbon flow,33.0,28.0,critical (risk),2.6,2.5999999999999996,20.84,17.84,7.20873067782343,3,critical (risk)
