node,parent_core,label,local_AS,local_PS,local_role,AS_ext,PS_ext,global_AS,global_PS,bridge_score,n_bridged_cores,global_role
us_china_tech_trade::crossborder_restriction,us_china_tech_trade,Cross-border restriction level,27.0,6.0,active (lever),11.0,8.399999999999999,20.6,6.959999999999999,31.223095501221543,4,active (lever)
north_korea_nuclear::military_activity,north_korea_nuclear,Military activity intensity,25.0,14.0,active (lever),9.0,4.8,18.6,10.32,22.210243191590585,4,active (lever)
us_iran_gulf_conflict::regional_escalation_risk,us_iran_gulf_conflict,Regional escalation risk,24.0,8.0,active (lever),7.949999999999999,5.85,17.58,7.14,22.210243191590582,4,active (lever)
russia_ukraine_war::escalation_pressure,russia_ukraine_war,Escalation pressure,35.0,23.0,active (lever),10.05,3.3,25.02,15.12,21.48599613099524,4,critical (risk)
north_korea_nuclear::geopolitical_tension,north_korea_nuclear,Geopolitical tension,37.0,27.0,critical (risk),5.8999999999999995,4.95,24.56,18.18,17.46240134990999,4,critical (risk)
us_iran_gulf_conflict::crude_price_level,us_iran_gulf_conflict,Crude oil price level,8.0,31.0,reactive (sensor),5.300000000000001,5.3999999999999995,6.92,20.759999999999998,17.22098566304487,4,reactive (sensor)
russia_ukraine_war::strike_campaign_intensit,russia_ukraine_war,Strike campaign intensity,31.0,29.0,critical (risk),6.0,4.699999999999999,21.0,19.279999999999998,17.22098566304487,4,critical (risk)
russia_ukraine_war::external_arms_supply_rat,russia_ukraine_war,External arms supply rate,31.0,21.0,active (lever),3.5,6.75,19.999999999999996,15.3,16.49673860244953,4,critical (risk)
us_debt_bond_stress::long_term_yields,us_debt_bond_stress,Long-term bond yields,15.0,34.0,reactive (sensor),3.45,6.100000000000001,10.38,22.84,15.37013206374566,4,reactive (sensor)
us_debt_bond_stress::market_liquidity,us_debt_bond_stress,Market liquidity,24.0,24.0,critical (risk),2.5999999999999996,6.15,15.439999999999998,16.86,14.082581733798378,4,critical (risk)
us_debt_bond_stress::asset_reallocation_flow,us_debt_bond_stress,Asset reallocation flows,16.0,31.0,reactive (sensor),5.999999999999999,3.1999999999999997,12.0,19.88,12.753908122302992,3,critical (risk)
us_china_tech_trade::capital_flow_to_ai,us_china_tech_trade,Capital flow to AI,26.0,27.0,critical (risk),2.0999999999999996,5.6,16.439999999999998,18.439999999999998,10.674466580623156,3,critical (risk)
us_debt_bond_stress::market_volatility,us_debt_bond_stress,Market volatility,23.0,27.0,critical (risk),0.0,7.5,13.799999999999999,19.2,10.39720770839918,3,critical (risk)
us_iran_gulf_conflict::sanctions_intensity,us_iran_gulf_conflict,Sanctions intensity,22.0,4.0,active (lever),6.0,1.1,15.6,2.84,9.842689963951223,3,active (lever)
us_china_tech_trade::m_and_a_deal_flow,us_china_tech_trade,M&A deal flow,23.0,24.0,critical (risk),2.2,3.8,14.68,15.919999999999998,9.656627474604601,4,critical (risk)
us_china_tech_trade::ai_compute_capacity,us_china_tech_trade,AI compute capacity,11.0,32.0,reactive (sensor),1.1,5.6,7.04,21.439999999999998,9.288172219503267,3,reactive (sensor)
russia_ukraine_war::logistics_resilience,russia_ukraine_war,Logistics resilience,30.0,29.0,critical (risk),3.45,0.0,19.38,17.4,3.790212395904979,2,critical (risk)
russia_ukraine_war::critical_infra_damage,russia_ukraine_war,Critical infrastructure damage,36.0,20.0,active (lever),2.7,0.0,22.68,12.0,2.9662531794038967,2,critical (risk)
us_iran_gulf_conflict::strait_transit_volume,us_iran_gulf_conflict,Chokepoint transit volume,14.0,20.0,critical (risk),0.0,2.5,8.4,13.0,2.7465307216702746,2,reactive (sensor)
us_china_tech_trade::model_deployment_rate,us_china_tech_trade,Model deployment rate,24.0,29.0,critical (risk),1.2,1.2,14.879999999999999,17.88,2.6366694928034633,2,critical (risk)
north_korea_nuclear::trade_barrier_intensity,north_korea_nuclear,Trade barrier intensity,23.0,20.0,critical (risk),1.1,1.2,14.239999999999998,12.48,2.5268082639366525,2,critical (risk)
us_debt_bond_stress::cross_border_capital,us_debt_bond_stress,Cross-border capital flows,16.0,29.0,reactive (sensor),1.2,2.4000000000000004,10.08,18.36,2.4953298500158034,1,reactive (sensor)
north_korea_nuclear::alliance_cohesion,north_korea_nuclear,Alliance and alignment cohesion,17.0,18.0,active (lever),1.2,1.3,10.68,11.319999999999999,1.7328679513998633,1,buffering (inert)
us_iran_gulf_conflict::oil_supply_shortfall,us_iran_gulf_conflict,Physical oil supply shortfall,18.0,23.0,critical (risk),0.0,1.2,10.799999999999999,14.28,0.8317766166719344,1,critical (risk)
us_debt_bond_stress::real_long_term_yield,us_debt_bond_stress,Real long-term yield,18.0,18.0,active (lever),0.0,0.0,10.799999999999999,10.799999999999999,0.0,0,active (lever)
us_debt_bond_stress::term_premium,us_debt_bond_stress,Term premium,13.0,20.0,reactive (sensor),0.0,0.0,7.8,12.0,0.0,0,reactive (sensor)
us_debt_bond_stress::market_making_capacity,us_debt_bond_stress,Market-making capacity,16.0,15.0,buffering (inert),0.0,0.0,9.6,9.0,0.0,0,buffering (inert)
us_debt_bond_stress::investor_risk_appetite,us_debt_bond_stress,Investor risk appetite,18.0,24.0,critical (risk),0.0,0.0,10.799999999999999,14.399999999999999,0.0,0,critical (risk)
us_debt_bond_stress::inflation_expectations,us_debt_bond_stress,Inflation expectations,21.0,9.0,active (lever),0.0,0.0,12.6,5.3999999999999995,0.0,0,active (lever)
us_debt_bond_stress::fiscal_issuance_flow,us_debt_bond_stress,Government debt issuance,21.0,4.0,active (lever),0.0,0.0,12.6,2.4,0.0,0,active (lever)
us_debt_bond_stress::secondary_buyback_flow,us_debt_bond_stress,Secondary market buyback activity,14.0,4.0,buffering (inert),0.0,0.0,8.4,2.4,0.0,0,buffering (inert)
